"Sample    : yf3_31506_t16",
"106",
"83",
"71",
"73",
"102",
"84",
"82",
"103",
"82",
"101",
"93",
"93",
"85",
"101",
"96",
"101",
"101",
"116",
"97",
"106",
"95",
"98",
"83",
"94",
"98",
"109",
"86",
"80",
"98",
"93",
"89",
"96",
"86",
"102",
"94",
"103",
"83",
"88",
"100",
"85",
"73",
"101",
"70",
"108",
"100",
"106",
"81",
"98",
"80",
"84",
"97",
"93",
"92",
"68",
"92",
"87",
"89",
"87",
"70",
"82",
"87",
"101",
"92",
"83",
"81",
"90",
"82",
"77",
"79",
"81",
"80",
"102",
"91",
"99",
"75",
"84",
"73",
"97",
"85",
"107",
"84",
"96",
"80",
"103",
"89",
"75",
"80",
"80",
"96",
"70",
"79",
"88",
"83",
"88",
"74",
"85",
"88",
"97",
"89",
"91",
"79",
"73",
"84",
"93",
"68",
"85",
"80",
"97",
"63",
"82",
"74",
"91",
"77",
"92",
"68",
"65",
"79",
"92",
"79",
"78",
"85",
"82",
"82",
"81",
"97",
"88",
"99",
"90",
"79",
"87",
"74",
"82",
"102",
"82",
"67",
"87",
"73",
"88",
"89",
"105",
"73",
"98",
"74",
"82",
"80",
"88",
"86",
"68",
"88",
"95",
"93",
"82",
"92",
"86",
"84",
"81",
"67",
"82",
"79",
"107",
"74",
"83",
"73",
"90",
"81",
"89",
"78",
"90",
"87",
"89",
"76",
"85",
"93",
"92",
"74",
"100",
"85",
"96",
"77",
"82",
"77",
"72",
"69",
"77",
"71",
"94",
"93",
"82",
"67",
"81",
"87",
"99",
"75",
"93",
"81",
"91",
"77",
"67",
"76",
"75",
"79",
"96",
"92",
"86",
"74",
"84",
"95",
"67",
"73",
"103",
"76",
"67",
"80",
"95",
"75",
"71",
"81",
"89",
"73",
"82",
"83",
"72",
"82",
"100",
"95",
"80",
"92",
"83",
"74",
"85",
"71",
"76",
"87",
"76",
"78",
"95",
"79",
"62",
"74",
"102",
"83",
"83",
"78",
"90",
"83",
"88",
"61",
"92",
"76",
"81",
"84",
"87",
"91",
"103",
"77",
"77",
"81",
"64",
"76",
"93",
"76",
"81",
"77",
"76",
"71",
"58",
"70",
"69",
"69",
"82",
"69",
"79",
"67",
"96",
"85",
"77",
"84",
"70",
"77",
"82",
"73",
"64",
"90",
"68",
"80",
"82",
"87",
"80",
"79",
"80",
"56",
"66",
"81",
"79",
"88",
"97",
"77",
"85",
"78",
"82",
"74",
"66",
"71",
"79",
"75",
"101",
"80",
"90",
"92",
"78",
"58",
"86",
"83",
"83",
"71",
"85",
"73",
"64",
"74",
"62",
"61",
"66",
"66",
"73",
"82",
"58",
"83",
"96",
"80",
"73",
"73",
"72",
"92",
"78",
"63",
"70",
"75",
"76",
"55",
"77",
"68",
"70",
"83",
"67",
"80",
"64",
"77",
"75",
"88",
"73",
"78",
"83",
"84",
"70",
"60",
"84",
"83",
"78",
"72",
"85",
"74",
"79",
"90",
"63",
"65",
"87",
"70",
"74",
"70",
"78",
"87",
"69",
"71",
"77",
"68",
"57",
"94",
"69",
"73",
"80",
"79",
"83",
"81",
"86",
"79",
"75",
"78",
"88",
"72",
"73",
"73",
"74",
"83",
"69",
"69",
"78",
"75",
"88",
"72",
"80",
"73",
"65",
"88",
"79",
"69",
"84",
"90",
"66",
"70",
"91",
"77",
"66",
"76",
"91",
"67",
"84",
"86",
"86",
"76",
"72",
"72",
"75",
"88",
"73",
"61",
"73",
"58",
"65",
"80",
"87",
"81",
"77",
"69",
"67",
"78",
"61",
"67",
"76",
"58",
"70",
"74",
"97",
"81",
"87",
"68",
"98",
"83",
"64",
"67",
"69",
"70",
"90",
"74",
"78",
"72",
"73",
"57",
"81",
"65",
"85",
"73",
"70",
"84",
"68",
"78",
"75",
"80",
"74",
"71",
"76",
"51",
"58",
"81",
"103",
"72",
"73",
"84",
"82",
"76",
"82",
"65",
"79",
"83",
"78",
"76",
"76",
"56",
"70",
"79",
"77",
"107",
"84",
"89",
"65",
"82",
"83",
"73",
"70",
"88",
"84",
"76",
"82",
"81",
"90",
"95",
"88",
"95",
"84",
"83",
"98",
"72",
"85",
"103",
"85",
"86",
"87",
"93",
"78",
"89",
"102",
"115",
"92",
"100",
"101",
"103",
"97",
"86",
"88",
"96",
"91",
"88",
"106",
"89",
"108",
"95",
"116",
"116",
"135",
"119",
"142",
"146",
"169",
"180",
"213",
"219",
"260",
"302",
"426",
"473",
"586",
"693",
"771",
"986",
"1309",
"1446",
"1815",
"2278",
"2684",
"2979",
"3451",
"3969",
"4739",
"5207",
"6010",
"6789",
"7504",
"7921",
"8790",
"9598",
"10459",
"10700",
"12014",
"12284",
"13058",
"12821",
"13355",
"13633",
"13800",
"13356",
"13296",
"13689",
"13111",
"12263",
"11957",
"11412",
"10865",
"9855",
"9118",
"9088",
"7995",
"6928",
"6331",
"5574",
"5022",
"4176",
"3700",
"3278",
"2746",
"2263",
"1898",
"1660",
"1359",
"1010",
"891",
"761",
"610",
"459",
"405",
"329",
"273",
"204",
"174",
"183",
"149",
"136",
"123",
"115",
"92",
"105",
"78",
"93",
"89",
"73",
"103",
"76",
"83",
"97",
"79",
"92",
"74",
"66",
"67",
"61",
"81",
"74",
"66",
"64",
"78",
"85",
"57",
"85",
"59",
"60",
"80",
"74",
"67",
"68",
"83",
"84",
"80",
"76",
"75",
"99",
"65",
"75",
"63",
"82",
"80",
"71",
"68",
"74",
"75",
"69",
"66",
"58",
"78",
"66",
"64",
"63",
"64",
"69",
"74",
"68",
"78",
"67",
"79",
"84",
"79",
"87",
"61",
"73",
"75",
"73",
"72",
"82",
"77",
"78",
"77",
"73",
"83",
"74",
"97",
"81",
"69",
"69",
"93",
"81",
"66",
"62",
"63",
"76",
"93",
"92",
"89",
"81",
"75",
"82",
"76",
"84",
"87",
"76",
"94",
"97",
"100",
"82",
"77",
"105",
"74",
"106",
"82",
"105",
"81",
"120",
"95",
"102",
"126",
"127",
"132",
"145",
"168",
"157",
"225",
"234",
"297",
"306",
"383",
"457",
"494",
"541",
"672",
"782",
"824",
"825",
"1076",
"1165",
"1269",
"1325",
"1446",
"1645",
"1647",
"1759",
"1890",
"1935",
"2112",
"2036",
"2143",
"2234",
"2264",
"2141",
"2203",
"2208",
"2149",
"1960",
"2037",
"1922",
"1885",
"1722",
"1615",
"1508",
"1416",
"1390",
"1274",
"1209",
"1070",
"969",
"936",
"827",
"762",
"682",
"633",
"649",
"616",
"547",
"485",
"491",
"454",
"459",
"452",
"418",
"422",
"369",
"353",
"342",
"330",
"276",
"270",
"258",
"249",
"242",
"202",
"199",
"173",
"145",
"122",
"120",
"129",
"120",
"85",
"107",
"82",
"74",
"83",
"75",
"55",
"54",
"52",
"64",
"59",
"57",
"57",
"55",
"57",
"47",
"60",
"40",
"49",
"58",
"52",
"51",
"50",
"46",
"45",
"48",
"74",
"60",
"50",
"47",
"36",
"40",
"47",
"54",
"55",
"48",
"48",
"44",
"49",
"42",
"53",
"37",
"58",
"39",
"39",
"34",
"51",
"57",
"46",
"41",
"53",
"56",
"44",
"52",
"44",
"46",
"44",
"55",
"50",
"63",
"37",
"58",
"48",
"55",
"51",
"56",
"37",
"57",
"40",
"61",
"64",
"57",
"46",
"44",
"55",
"33",
"45",
"61",
"57",
"43",
"45",
"55",
"49",
"50",
"58",
"47",
"62",
"41",
"48",
"51",
"45",
"44",
"61",
"60",
"50",
"43",
"55",
"68",
"70",
"53",
"58",
"50",
"63",
"60",
"57",
"66",
"56",
"69",
"64",
"63",
"53",
"62",
"63",
"54",
"77",
"62",
"60",
"60",
"61",
"59",
"63",
"77",
"61",
"69",
"75",
"61",
"67",
"62",
"62",
"55",
"75",
"49",
"60",
"80",
"88",
"68",
"79",
"80",
"60",
"83",
"86",
"89",
"86",
"68",
"78",
"96",
"98",
"100",
"102",
"97",
"117",
"90",
"96",
"116",
"104",
"96",
"133",
"136",
"153",
"150",
"132",
"140",
"156",
"136",
"156",
"176",
"156",
"167",
"172",
"186",
"187",
"186",
"239",
"218",
"229",
"240",
"228",
"252",
"241",
"260",
"253",
"255",
"270",
"257",
"297",
"298",
"293",
"304",
"326",
"317",
"336",
"319",
"333",
"354",
"325",
"324",
"323",
"375",
"370",
"322",
"359",
"347",
"330",
"316",
"320",
"329",
"356",
"325",
"316",
"309",
"331",
"288",
"310",
"321",
"279",
"270",
"248",
"252",
"235",
"247",
"247",
"207",
"216",
"199",
"208",
"232",
"193",
"166",
"161",
"192",
"189",
"142",
"161",
"161",
"162",
"150",
"148",
"125",
"118",
"113",
"109",
"106",
"119",
"105",
"105",
"76",
"103",
"65",
"91",
"96",
"93",
"75",
"70",
"68",
"65",
"70",
"68",
"73",
"88",
"86",
"69",
"79",
"80",
"78",
"69",
"82",
"71",
"86",
"98",
"90",
"101",
"90",
"108",
"117",
"106",
"123",
"147",
"124",
"118",
"135",
"131",
"152",
"169",
"162",
"137",
"176",
"171",
"138",
"158",
"149",
"161",
"188",
"161",
"157",
"143",
"144",
"134",
"134",
"113",
"133",
"101",
"116",
"90",
"93",
"107",
"92",
"85",
"71",
"71",
"57",
"58",
"63",
"65",
"60",
"53",
"53",
"44",
"42",
"56",
"43",
"48",
"50",
"43",
"48",
"24726",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Si, Y , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    SiKa         1.68     0.045",
"                      Y La         1.94     0.520",
"                      CaKa         3.69     0.282",
"                      CaKb         4.02     0.038",
"                      Y Ka        14.92     6.655",
"                      Y Kb        16.72     1.078",
"                      ----        17.06     0.137",
"                      RhKaC       19.20     0.138",
"                      ----        19.46     0.057",
"                      RhKa        20.05     0.057",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
