"Sample    : fe_6588_t16",
"48",
"63",
"61",
"55",
"61",
"55",
"52",
"67",
"49",
"58",
"48",
"54",
"55",
"51",
"45",
"49",
"68",
"50",
"56",
"67",
"48",
"50",
"44",
"50",
"68",
"68",
"47",
"44",
"61",
"49",
"50",
"58",
"61",
"70",
"73",
"59",
"63",
"71",
"59",
"54",
"46",
"62",
"45",
"49",
"61",
"67",
"52",
"70",
"62",
"68",
"70",
"45",
"81",
"53",
"69",
"50",
"72",
"59",
"62",
"59",
"59",
"63",
"46",
"68",
"52",
"55",
"54",
"45",
"63",
"65",
"71",
"71",
"45",
"73",
"68",
"67",
"61",
"47",
"69",
"69",
"50",
"57",
"61",
"61",
"64",
"66",
"69",
"64",
"74",
"65",
"62",
"67",
"72",
"74",
"53",
"76",
"67",
"63",
"53",
"76",
"63",
"61",
"65",
"63",
"73",
"51",
"61",
"49",
"49",
"64",
"49",
"71",
"55",
"82",
"59",
"67",
"49",
"62",
"69",
"66",
"77",
"69",
"69",
"63",
"62",
"65",
"78",
"72",
"65",
"55",
"74",
"49",
"73",
"83",
"74",
"54",
"59",
"77",
"66",
"76",
"40",
"70",
"61",
"50",
"55",
"54",
"66",
"67",
"64",
"62",
"61",
"69",
"71",
"75",
"50",
"67",
"67",
"73",
"58",
"57",
"69",
"63",
"56",
"50",
"51",
"62",
"51",
"47",
"48",
"69",
"62",
"56",
"61",
"71",
"64",
"44",
"52",
"63",
"45",
"64",
"52",
"57",
"63",
"51",
"65",
"45",
"51",
"63",
"62",
"58",
"52",
"53",
"55",
"58",
"59",
"58",
"62",
"57",
"49",
"61",
"45",
"49",
"68",
"62",
"70",
"59",
"56",
"58",
"52",
"64",
"70",
"56",
"64",
"53",
"53",
"64",
"70",
"55",
"72",
"66",
"63",
"65",
"62",
"55",
"75",
"51",
"57",
"45",
"46",
"51",
"66",
"57",
"55",
"51",
"52",
"61",
"78",
"57",
"50",
"48",
"45",
"78",
"81",
"58",
"67",
"61",
"53",
"67",
"51",
"64",
"51",
"44",
"56",
"49",
"54",
"38",
"62",
"59",
"59",
"72",
"58",
"61",
"55",
"64",
"52",
"47",
"44",
"61",
"64",
"69",
"63",
"69",
"61",
"66",
"80",
"76",
"58",
"58",
"52",
"55",
"57",
"61",
"66",
"59",
"72",
"68",
"66",
"76",
"70",
"50",
"57",
"58",
"49",
"71",
"75",
"55",
"58",
"48",
"69",
"72",
"70",
"58",
"49",
"62",
"54",
"43",
"62",
"52",
"73",
"43",
"61",
"46",
"62",
"59",
"48",
"39",
"57",
"59",
"53",
"63",
"63",
"38",
"51",
"44",
"59",
"58",
"52",
"41",
"58",
"63",
"62",
"51",
"58",
"64",
"54",
"52",
"54",
"71",
"62",
"66",
"57",
"59",
"50",
"55",
"57",
"64",
"57",
"43",
"59",
"61",
"58",
"73",
"56",
"62",
"73",
"58",
"64",
"68",
"66",
"58",
"59",
"71",
"65",
"69",
"80",
"90",
"75",
"76",
"95",
"90",
"88",
"87",
"109",
"118",
"95",
"116",
"123",
"99",
"125",
"110",
"81",
"90",
"86",
"97",
"97",
"91",
"89",
"82",
"91",
"81",
"76",
"65",
"82",
"72",
"48",
"58",
"46",
"47",
"53",
"56",
"53",
"53",
"41",
"50",
"53",
"47",
"62",
"51",
"48",
"55",
"53",
"51",
"46",
"48",
"44",
"46",
"44",
"52",
"46",
"54",
"52",
"55",
"54",
"62",
"66",
"52",
"67",
"57",
"55",
"48",
"57",
"67",
"50",
"72",
"61",
"62",
"67",
"70",
"75",
"56",
"52",
"64",
"72",
"62",
"63",
"58",
"54",
"61",
"58",
"61",
"53",
"62",
"57",
"54",
"61",
"50",
"61",
"58",
"51",
"49",
"53",
"47",
"44",
"47",
"56",
"57",
"55",
"46",
"50",
"46",
"54",
"39",
"45",
"64",
"61",
"62",
"48",
"64",
"52",
"50",
"52",
"57",
"53",
"63",
"59",
"53",
"46",
"46",
"49",
"48",
"43",
"45",
"51",
"48",
"59",
"48",
"53",
"67",
"46",
"44",
"45",
"50",
"52",
"44",
"69",
"42",
"50",
"51",
"46",
"67",
"39",
"54",
"56",
"49",
"40",
"49",
"44",
"62",
"43",
"40",
"51",
"52",
"42",
"54",
"53",
"44",
"45",
"56",
"51",
"50",
"50",
"49",
"58",
"52",
"40",
"62",
"53",
"44",
"43",
"56",
"54",
"35",
"37",
"44",
"56",
"43",
"34",
"47",
"48",
"49",
"48",
"57",
"59",
"42",
"48",
"48",
"54",
"51",
"47",
"41",
"35",
"61",
"53",
"45",
"38",
"51",
"40",
"42",
"50",
"55",
"46",
"52",
"52",
"49",
"40",
"47",
"52",
"35",
"53",
"28",
"56",
"52",
"41",
"34",
"43",
"40",
"50",
"48",
"42",
"44",
"38",
"38",
"50",
"34",
"26",
"49",
"47",
"45",
"42",
"40",
"40",
"47",
"43",
"49",
"32",
"47",
"47",
"46",
"44",
"35",
"48",
"55",
"37",
"51",
"57",
"38",
"45",
"42",
"41",
"46",
"48",
"49",
"29",
"38",
"43",
"56",
"52",
"47",
"53",
"55",
"42",
"49",
"38",
"48",
"48",
"43",
"46",
"46",
"37",
"42",
"45",
"46",
"47",
"49",
"45",
"55",
"34",
"55",
"42",
"41",
"29",
"34",
"43",
"53",
"58",
"42",
"35",
"46",
"41",
"42",
"43",
"43",
"48",
"39",
"46",
"42",
"44",
"59",
"39",
"28",
"26",
"43",
"34",
"47",
"32",
"43",
"49",
"46",
"35",
"33",
"47",
"42",
"45",
"34",
"46",
"57",
"42",
"49",
"54",
"33",
"31",
"40",
"44",
"34",
"41",
"57",
"49",
"44",
"40",
"37",
"41",
"46",
"46",
"29",
"45",
"41",
"44",
"37",
"31",
"46",
"35",
"41",
"44",
"38",
"43",
"40",
"53",
"38",
"49",
"32",
"43",
"37",
"35",
"43",
"39",
"35",
"39",
"46",
"44",
"43",
"41",
"47",
"30",
"64",
"29",
"35",
"46",
"51",
"51",
"43",
"29",
"42",
"38",
"38",
"44",
"42",
"43",
"35",
"33",
"37",
"43",
"38",
"39",
"43",
"33",
"35",
"34",
"40",
"41",
"47",
"37",
"48",
"45",
"46",
"47",
"44",
"41",
"44",
"41",
"46",
"43",
"33",
"39",
"40",
"37",
"42",
"22",
"42",
"33",
"34",
"37",
"47",
"44",
"42",
"46",
"44",
"53",
"39",
"38",
"40",
"37",
"37",
"50",
"33",
"43",
"48",
"35",
"47",
"38",
"37",
"49",
"31",
"32",
"44",
"39",
"34",
"49",
"39",
"32",
"39",
"41",
"35",
"53",
"35",
"32",
"47",
"40",
"41",
"33",
"41",
"31",
"42",
"43",
"27",
"37",
"31",
"39",
"30",
"32",
"41",
"32",
"39",
"44",
"44",
"47",
"31",
"43",
"30",
"33",
"57",
"42",
"50",
"37",
"53",
"23",
"29",
"27",
"47",
"42",
"42",
"35",
"38",
"50",
"43",
"41",
"32",
"40",
"37",
"35",
"39",
"35",
"39",
"44",
"35",
"34",
"39",
"34",
"46",
"39",
"37",
"37",
"43",
"24",
"44",
"42",
"43",
"39",
"34",
"43",
"48",
"35",
"37",
"46",
"54",
"45",
"44",
"42",
"39",
"52",
"43",
"41",
"33",
"39",
"44",
"44",
"34",
"59",
"48",
"44",
"40",
"55",
"37",
"41",
"45",
"37",
"45",
"37",
"39",
"39",
"47",
"44",
"47",
"51",
"49",
"42",
"48",
"44",
"37",
"39",
"30",
"48",
"43",
"40",
"52",
"48",
"46",
"46",
"45",
"46",
"59",
"54",
"44",
"45",
"52",
"50",
"48",
"53",
"62",
"39",
"53",
"49",
"62",
"54",
"49",
"65",
"61",
"52",
"49",
"68",
"85",
"44",
"40",
"57",
"46",
"53",
"59",
"55",
"66",
"72",
"52",
"63",
"64",
"85",
"82",
"73",
"58",
"72",
"79",
"85",
"80",
"75",
"85",
"102",
"96",
"96",
"102",
"103",
"112",
"107",
"92",
"127",
"113",
"130",
"135",
"127",
"129",
"129",
"153",
"160",
"174",
"151",
"173",
"189",
"177",
"190",
"183",
"204",
"169",
"202",
"213",
"281",
"231",
"235",
"270",
"253",
"243",
"225",
"253",
"291",
"286",
"272",
"273",
"279",
"268",
"281",
"244",
"311",
"291",
"263",
"254",
"266",
"292",
"273",
"252",
"278",
"288",
"268",
"258",
"266",
"228",
"249",
"218",
"257",
"239",
"187",
"220",
"214",
"217",
"188",
"188",
"174",
"172",
"169",
"185",
"142",
"147",
"159",
"148",
"132",
"129",
"117",
"136",
"137",
"112",
"107",
"102",
"111",
"92",
"92",
"82",
"90",
"67",
"92",
"85",
"68",
"88",
"59",
"64",
"73",
"64",
"62",
"76",
"70",
"58",
"65",
"67",
"67",
"65",
"57",
"57",
"63",
"54",
"83",
"69",
"78",
"85",
"79",
"88",
"71",
"85",
"83",
"102",
"112",
"100",
"100",
"106",
"112",
"125",
"101",
"111",
"117",
"133",
"115",
"143",
"137",
"147",
"143",
"123",
"138",
"152",
"116",
"103",
"116",
"110",
"123",
"119",
"104",
"95",
"89",
"77",
"73",
"78",
"66",
"73",
"65",
"63",
"51",
"40",
"55",
"54",
"55",
"43",
"41",
"37",
"35",
"39",
"41",
"35",
"37",
"28",
"43",
"34",
"41",
"19033",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Fe, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    FeKaESC      4.64     0.070",
"                      FeKa         6.40    18.328",
"                      FeKb         7.05     2.394",
"                      ----         7.48     0.044",
"                      FeKaSUM     12.80     0.042",
"                      RuKa        19.29     0.148",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
