"Sample    : srf2 48190",
"73",
"56",
"65",
"87",
"64",
"79",
"61",
"75",
"70",
"79",
"55",
"65",
"65",
"57",
"69",
"79",
"68",
"68",
"76",
"74",
"66",
"65",
"79",
"65",
"68",
"73",
"70",
"60",
"74",
"69",
"74",
"58",
"69",
"63",
"70",
"73",
"48",
"70",
"66",
"63",
"52",
"71",
"63",
"66",
"72",
"69",
"44",
"47",
"69",
"68",
"65",
"49",
"63",
"63",
"63",
"75",
"73",
"59",
"62",
"70",
"58",
"57",
"67",
"64",
"62",
"62",
"55",
"61",
"70",
"70",
"76",
"62",
"52",
"56",
"52",
"58",
"58",
"63",
"77",
"81",
"66",
"66",
"69",
"59",
"72",
"64",
"53",
"54",
"78",
"69",
"69",
"68",
"63",
"55",
"77",
"60",
"72",
"74",
"62",
"57",
"66",
"65",
"64",
"67",
"67",
"54",
"64",
"69",
"64",
"64",
"63",
"72",
"72",
"69",
"67",
"67",
"69",
"57",
"55",
"51",
"60",
"48",
"55",
"54",
"61",
"55",
"59",
"60",
"70",
"72",
"53",
"50",
"67",
"49",
"62",
"61",
"61",
"58",
"54",
"57",
"72",
"59",
"69",
"55",
"74",
"57",
"70",
"44",
"72",
"66",
"61",
"53",
"60",
"66",
"68",
"65",
"63",
"75",
"64",
"55",
"56",
"39",
"68",
"58",
"57",
"67",
"69",
"78",
"68",
"59",
"64",
"66",
"58",
"60",
"71",
"61",
"73",
"66",
"65",
"52",
"59",
"70",
"65",
"64",
"69",
"72",
"67",
"65",
"81",
"72",
"81",
"71",
"80",
"67",
"78",
"58",
"75",
"68",
"66",
"80",
"63",
"68",
"70",
"73",
"64",
"78",
"73",
"83",
"66",
"64",
"62",
"73",
"82",
"66",
"69",
"67",
"75",
"89",
"70",
"71",
"78",
"71",
"75",
"79",
"93",
"81",
"80",
"79",
"76",
"79",
"81",
"80",
"83",
"96",
"83",
"84",
"81",
"80",
"90",
"112",
"104",
"110",
"117",
"99",
"125",
"125",
"147",
"148",
"200",
"212",
"283",
"303",
"419",
"453",
"595",
"687",
"912",
"1053",
"1359",
"1654",
"2029",
"2231",
"2819",
"3351",
"3978",
"4295",
"4985",
"5948",
"6642",
"7091",
"8137",
"9260",
"9992",
"10350",
"11241",
"12028",
"13247",
"12740",
"13998",
"14209",
"14723",
"14378",
"14748",
"14551",
"14884",
"13811",
"14384",
"13264",
"12930",
"11642",
"11539",
"10404",
"9797",
"8719",
"8074",
"7370",
"6579",
"5551",
"4928",
"4303",
"3834",
"3133",
"2603",
"2284",
"1948",
"1461",
"1271",
"1056",
"828",
"638",
"532",
"436",
"372",
"299",
"255",
"203",
"169",
"150",
"135",
"104",
"106",
"86",
"95",
"76",
"94",
"73",
"79",
"89",
"77",
"79",
"67",
"60",
"81",
"62",
"70",
"61",
"65",
"58",
"59",
"53",
"68",
"58",
"74",
"44",
"59",
"59",
"69",
"71",
"75",
"59",
"58",
"61",
"66",
"76",
"56",
"72",
"86",
"66",
"61",
"65",
"63",
"67",
"56",
"58",
"61",
"78",
"57",
"60",
"76",
"59",
"55",
"52",
"60",
"62",
"58",
"63",
"64",
"57",
"71",
"59",
"50",
"74",
"71",
"72",
"69",
"64",
"69",
"53",
"74",
"71",
"81",
"73",
"71",
"74",
"69",
"67",
"65",
"61",
"67",
"67",
"72",
"68",
"78",
"88",
"87",
"78",
"70",
"93",
"87",
"79",
"106",
"71",
"101",
"87",
"82",
"88",
"82",
"84",
"120",
"100",
"135",
"137",
"125",
"154",
"186",
"217",
"229",
"268",
"320",
"335",
"381",
"508",
"563",
"649",
"724",
"847",
"926",
"974",
"1112",
"1271",
"1462",
"1485",
"1699",
"1773",
"1932",
"1952",
"2176",
"2157",
"2294",
"2212",
"2391",
"2337",
"2369",
"2315",
"2388",
"2215",
"2242",
"2044",
"2032",
"1978",
"1817",
"1723",
"1677",
"1539",
"1504",
"1252",
"1159",
"1106",
"1051",
"903",
"850",
"775",
"745",
"619",
"615",
"633",
"537",
"492",
"458",
"435",
"450",
"394",
"346",
"368",
"328",
"304",
"301",
"264",
"267",
"240",
"195",
"182",
"163",
"139",
"135",
"115",
"108",
"98",
"106",
"95",
"70",
"69",
"59",
"77",
"50",
"45",
"51",
"47",
"35",
"36",
"50",
"42",
"44",
"37",
"42",
"37",
"31",
"42",
"41",
"53",
"55",
"54",
"50",
"52",
"43",
"36",
"48",
"32",
"38",
"41",
"40",
"36",
"43",
"46",
"45",
"48",
"40",
"46",
"35",
"44",
"39",
"31",
"40",
"31",
"35",
"32",
"43",
"39",
"28",
"42",
"42",
"44",
"31",
"52",
"34",
"29",
"39",
"39",
"35",
"39",
"45",
"31",
"50",
"48",
"47",
"41",
"44",
"39",
"39",
"31",
"29",
"27",
"44",
"24",
"37",
"27",
"43",
"40",
"41",
"42",
"45",
"41",
"46",
"44",
"31",
"36",
"46",
"36",
"44",
"44",
"45",
"45",
"34",
"36",
"37",
"50",
"43",
"36",
"40",
"50",
"44",
"47",
"56",
"49",
"46",
"35",
"43",
"45",
"33",
"37",
"36",
"40",
"36",
"47",
"38",
"26",
"39",
"29",
"37",
"51",
"36",
"35",
"43",
"47",
"36",
"40",
"42",
"44",
"38",
"37",
"43",
"49",
"35",
"44",
"37",
"36",
"44",
"43",
"44",
"41",
"43",
"32",
"41",
"30",
"45",
"37",
"44",
"42",
"41",
"39",
"33",
"41",
"38",
"31",
"38",
"52",
"54",
"34",
"44",
"48",
"40",
"37",
"28",
"42",
"51",
"37",
"38",
"53",
"48",
"32",
"39",
"31",
"38",
"35",
"40",
"35",
"38",
"36",
"30",
"54",
"41",
"47",
"39",
"37",
"31",
"47",
"43",
"36",
"48",
"52",
"38",
"37",
"46",
"33",
"41",
"49",
"41",
"41",
"43",
"39",
"50",
"41",
"55",
"50",
"59",
"48",
"50",
"45",
"44",
"41",
"44",
"53",
"67",
"52",
"49",
"51",
"74",
"60",
"61",
"62",
"49",
"52",
"63",
"51",
"53",
"52",
"58",
"61",
"51",
"59",
"57",
"45",
"60",
"61",
"75",
"73",
"74",
"81",
"77",
"79",
"74",
"81",
"93",
"73",
"77",
"88",
"123",
"86",
"106",
"113",
"109",
"124",
"106",
"147",
"134",
"136",
"157",
"140",
"133",
"154",
"160",
"166",
"176",
"176",
"180",
"173",
"175",
"180",
"212",
"229",
"203",
"230",
"229",
"208",
"265",
"272",
"235",
"237",
"267",
"249",
"262",
"253",
"233",
"280",
"244",
"253",
"257",
"264",
"287",
"233",
"279",
"265",
"278",
"226",
"273",
"250",
"242",
"242",
"235",
"246",
"229",
"233",
"231",
"198",
"232",
"215",
"202",
"212",
"187",
"182",
"179",
"168",
"184",
"175",
"158",
"151",
"135",
"141",
"134",
"116",
"127",
"118",
"119",
"114",
"124",
"112",
"106",
"88",
"113",
"91",
"88",
"104",
"93",
"86",
"90",
"80",
"69",
"54",
"66",
"68",
"58",
"62",
"48",
"89",
"63",
"69",
"51",
"64",
"63",
"33",
"57",
"62",
"66",
"52",
"50",
"66",
"73",
"51",
"65",
"72",
"94",
"68",
"87",
"89",
"76",
"90",
"107",
"105",
"118",
"100",
"100",
"112",
"118",
"105",
"121",
"145",
"134",
"107",
"108",
"148",
"142",
"118",
"124",
"115",
"110",
"114",
"115",
"101",
"114",
"103",
"105",
"88",
"98",
"79",
"86",
"78",
"86",
"62",
"81",
"59",
"64",
"56",
"55",
"56",
"40",
"47",
"45",
"34",
"39",
"31",
"20181",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Sr, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         1.59     0.020",
"                      SrLa         1.82     0.386",
"                      CaKa         3.68     0.124",
"                      CaKb         4.02     0.017",
"                      ----         8.10     0.026",
"                      SrKa        14.20     5.415",
"                      SrKb        15.88     0.868",
"                      ----        16.25     0.067",
"                      RhKaC       19.28     0.081",
"                      ----        19.49     0.041",
"                      RhKa        20.16     0.037",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
