"Sample    : ni_34679",
"71",
"67",
"53",
"72",
"63",
"82",
"74",
"70",
"76",
"89",
"49",
"57",
"65",
"53",
"49",
"60",
"61",
"54",
"45",
"46",
"58",
"52",
"46",
"43",
"63",
"51",
"46",
"50",
"62",
"43",
"45",
"49",
"50",
"51",
"58",
"37",
"46",
"48",
"58",
"44",
"51",
"68",
"60",
"42",
"45",
"35",
"58",
"47",
"43",
"42",
"40",
"42",
"37",
"42",
"54",
"41",
"48",
"55",
"60",
"46",
"48",
"40",
"43",
"55",
"49",
"50",
"49",
"54",
"47",
"62",
"48",
"65",
"45",
"64",
"41",
"47",
"54",
"42",
"57",
"45",
"52",
"49",
"66",
"39",
"49",
"61",
"54",
"51",
"43",
"64",
"54",
"55",
"50",
"43",
"68",
"47",
"55",
"62",
"74",
"53",
"77",
"52",
"62",
"50",
"61",
"66",
"52",
"55",
"55",
"57",
"42",
"61",
"63",
"60",
"68",
"65",
"60",
"54",
"52",
"48",
"65",
"49",
"52",
"47",
"48",
"48",
"60",
"48",
"63",
"50",
"59",
"61",
"57",
"53",
"54",
"48",
"47",
"51",
"55",
"34",
"38",
"51",
"59",
"44",
"46",
"39",
"43",
"42",
"42",
"39",
"46",
"37",
"52",
"46",
"57",
"44",
"37",
"49",
"51",
"42",
"28",
"42",
"37",
"41",
"25",
"49",
"43",
"33",
"47",
"46",
"45",
"47",
"50",
"51",
"64",
"44",
"51",
"43",
"45",
"38",
"50",
"48",
"51",
"38",
"39",
"49",
"34",
"37",
"50",
"41",
"46",
"36",
"58",
"36",
"54",
"40",
"38",
"46",
"47",
"46",
"48",
"35",
"57",
"54",
"32",
"50",
"46",
"44",
"43",
"47",
"46",
"37",
"33",
"48",
"44",
"47",
"52",
"53",
"55",
"41",
"60",
"46",
"44",
"50",
"51",
"52",
"55",
"47",
"45",
"51",
"42",
"61",
"49",
"58",
"57",
"54",
"40",
"52",
"41",
"39",
"41",
"45",
"52",
"49",
"50",
"39",
"53",
"48",
"53",
"50",
"55",
"43",
"59",
"48",
"45",
"42",
"54",
"52",
"45",
"36",
"52",
"36",
"49",
"45",
"36",
"59",
"42",
"33",
"44",
"44",
"34",
"38",
"37",
"49",
"57",
"44",
"47",
"28",
"51",
"48",
"39",
"48",
"44",
"38",
"45",
"38",
"40",
"48",
"46",
"43",
"40",
"48",
"53",
"41",
"49",
"44",
"33",
"40",
"39",
"42",
"59",
"43",
"39",
"40",
"44",
"44",
"40",
"40",
"43",
"43",
"38",
"36",
"37",
"51",
"47",
"30",
"46",
"41",
"42",
"37",
"52",
"40",
"39",
"41",
"40",
"44",
"53",
"29",
"46",
"33",
"38",
"34",
"32",
"32",
"44",
"41",
"45",
"42",
"32",
"51",
"32",
"50",
"54",
"41",
"44",
"40",
"41",
"34",
"45",
"28",
"33",
"33",
"29",
"33",
"42",
"32",
"43",
"38",
"35",
"39",
"33",
"38",
"38",
"36",
"52",
"53",
"45",
"32",
"29",
"33",
"38",
"22",
"54",
"31",
"23",
"44",
"43",
"41",
"43",
"37",
"44",
"30",
"41",
"36",
"48",
"47",
"33",
"43",
"28",
"52",
"32",
"43",
"45",
"54",
"45",
"26",
"40",
"38",
"35",
"45",
"47",
"39",
"34",
"40",
"42",
"31",
"47",
"43",
"50",
"37",
"22",
"28",
"37",
"45",
"27",
"37",
"38",
"45",
"44",
"52",
"53",
"32",
"51",
"45",
"35",
"43",
"41",
"43",
"34",
"33",
"51",
"33",
"38",
"48",
"32",
"34",
"48",
"41",
"36",
"25",
"35",
"40",
"36",
"33",
"42",
"44",
"27",
"49",
"55",
"28",
"44",
"37",
"51",
"32",
"42",
"49",
"44",
"29",
"47",
"36",
"41",
"51",
"47",
"42",
"41",
"41",
"44",
"44",
"38",
"41",
"31",
"36",
"31",
"29",
"40",
"42",
"39",
"44",
"34",
"34",
"39",
"40",
"40",
"37",
"31",
"39",
"38",
"31",
"39",
"40",
"36",
"33",
"35",
"35",
"47",
"29",
"41",
"32",
"29",
"36",
"34",
"30",
"39",
"27",
"43",
"39",
"40",
"22",
"39",
"33",
"34",
"32",
"44",
"28",
"30",
"39",
"29",
"37",
"35",
"42",
"35",
"36",
"23",
"33",
"29",
"42",
"34",
"35",
"38",
"42",
"34",
"35",
"37",
"36",
"32",
"30",
"37",
"35",
"38",
"27",
"36",
"29",
"34",
"29",
"35",
"36",
"31",
"44",
"32",
"31",
"37",
"28",
"46",
"31",
"39",
"33",
"49",
"30",
"44",
"44",
"43",
"31",
"47",
"35",
"34",
"32",
"38",
"37",
"33",
"30",
"33",
"35",
"22",
"36",
"34",
"36",
"31",
"31",
"46",
"47",
"29",
"26",
"30",
"31",
"33",
"35",
"36",
"31",
"40",
"29",
"42",
"23",
"37",
"32",
"39",
"29",
"26",
"39",
"38",
"36",
"42",
"41",
"28",
"27",
"39",
"29",
"40",
"38",
"25",
"40",
"33",
"42",
"25",
"38",
"40",
"37",
"29",
"46",
"43",
"48",
"49",
"51",
"57",
"57",
"52",
"58",
"66",
"52",
"70",
"64",
"60",
"70",
"72",
"64",
"53",
"66",
"58",
"67",
"73",
"70",
"77",
"72",
"61",
"75",
"62",
"70",
"65",
"61",
"68",
"51",
"52",
"42",
"38",
"48",
"39",
"44",
"47",
"30",
"27",
"38",
"26",
"33",
"25",
"34",
"27",
"42",
"25",
"38",
"31",
"31",
"40",
"32",
"38",
"45",
"27",
"24",
"32",
"26",
"35",
"34",
"31",
"25",
"44",
"26",
"36",
"30",
"39",
"32",
"36",
"27",
"34",
"42",
"29",
"22",
"33",
"25",
"38",
"37",
"35",
"46",
"35",
"36",
"42",
"39",
"27",
"49",
"30",
"28",
"45",
"34",
"32",
"35",
"32",
"34",
"39",
"39",
"29",
"42",
"45",
"38",
"37",
"44",
"51",
"39",
"39",
"37",
"39",
"35",
"34",
"44",
"31",
"39",
"31",
"31",
"40",
"28",
"39",
"28",
"42",
"22",
"32",
"24",
"32",
"23",
"24",
"25",
"28",
"23",
"33",
"25",
"42",
"30",
"34",
"35",
"36",
"25",
"28",
"38",
"34",
"31",
"30",
"30",
"35",
"20",
"33",
"40",
"31",
"22",
"37",
"20",
"30",
"25",
"26",
"32",
"24",
"29",
"35",
"39",
"24",
"37",
"24",
"39",
"22",
"42",
"22",
"38",
"26",
"26",
"31",
"41",
"28",
"26",
"32",
"37",
"34",
"26",
"26",
"25",
"26",
"15",
"28",
"31",
"23",
"34",
"38",
"23",
"27",
"23",
"22",
"27",
"18",
"32",
"35",
"25",
"28",
"16",
"23",
"33",
"30",
"25",
"31",
"38",
"24",
"28",
"31",
"25",
"25",
"28",
"35",
"38",
"27",
"26",
"25",
"29",
"33",
"29",
"25",
"30",
"30",
"30",
"21",
"36",
"26",
"39",
"32",
"27",
"34",
"35",
"25",
"23",
"37",
"32",
"19",
"26",
"22",
"25",
"33",
"31",
"19",
"32",
"32",
"25",
"33",
"28",
"19",
"35",
"23",
"28",
"25",
"21",
"35",
"23",
"22",
"25",
"35",
"24",
"9",
"24",
"35",
"29",
"31",
"27",
"23",
"16",
"26",
"21",
"34",
"19",
"23",
"30",
"25",
"22",
"25",
"22",
"25",
"27",
"21",
"32",
"26",
"30",
"38",
"26",
"29",
"29",
"31",
"24",
"32",
"20",
"36",
"30",
"22",
"28",
"19",
"41",
"32",
"28",
"25",
"39",
"21",
"21",
"25",
"28",
"27",
"25",
"27",
"31",
"19",
"35",
"23",
"38",
"27",
"16",
"31",
"31",
"32",
"27",
"29",
"25",
"24",
"27",
"31",
"28",
"43",
"33",
"34",
"30",
"29",
"24",
"34",
"32",
"27",
"19",
"35",
"36",
"25",
"18",
"21",
"32",
"32",
"20",
"32",
"21",
"30",
"24",
"35",
"30",
"36",
"36",
"31",
"37",
"37",
"32",
"30",
"26",
"34",
"34",
"33",
"35",
"34",
"52",
"38",
"36",
"30",
"41",
"35",
"41",
"30",
"40",
"35",
"43",
"33",
"44",
"39",
"48",
"40",
"41",
"49",
"37",
"55",
"39",
"46",
"46",
"52",
"35",
"53",
"47",
"48",
"62",
"57",
"52",
"47",
"45",
"63",
"61",
"64",
"66",
"74",
"71",
"68",
"62",
"86",
"77",
"76",
"73",
"83",
"84",
"96",
"84",
"92",
"100",
"87",
"119",
"117",
"114",
"117",
"123",
"126",
"130",
"137",
"144",
"164",
"154",
"163",
"159",
"160",
"160",
"163",
"155",
"171",
"165",
"166",
"156",
"159",
"184",
"179",
"175",
"160",
"211",
"172",
"163",
"173",
"188",
"202",
"175",
"210",
"183",
"205",
"184",
"178",
"210",
"166",
"180",
"186",
"168",
"149",
"143",
"166",
"161",
"163",
"153",
"134",
"149",
"137",
"113",
"112",
"122",
"117",
"100",
"90",
"97",
"98",
"92",
"94",
"96",
"79",
"83",
"80",
"79",
"82",
"80",
"62",
"78",
"65",
"69",
"61",
"64",
"60",
"44",
"46",
"62",
"65",
"69",
"48",
"40",
"44",
"41",
"35",
"44",
"50",
"41",
"37",
"39",
"42",
"27",
"61",
"48",
"43",
"51",
"46",
"46",
"46",
"59",
"63",
"52",
"66",
"61",
"69",
"67",
"69",
"82",
"85",
"91",
"85",
"88",
"114",
"90",
"86",
"86",
"91",
"116",
"87",
"94",
"96",
"102",
"81",
"81",
"80",
"103",
"79",
"84",
"76",
"79",
"60",
"54",
"72",
"72",
"54",
"62",
"54",
"50",
"47",
"43",
"41",
"42",
"39",
"43",
"32",
"41",
"40",
"29",
"26",
"27",
"22",
"25",
"13509",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.027",
"                      P Ka         1.98     0.013",
"                      CaKa         3.70     0.174",
"                      CaKb         4.03     0.023",
"                      NiKaESC      5.75     0.030",
"                      ----         6.40     0.031",
"                      NiKa         7.48    12.284",
"                      NiKb         8.28     1.654",
"                      RhKaC       19.28     0.084",
"                      RhKa        20.15     0.040",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
