"Sample    : ni 48184",
"42",
"36",
"46",
"47",
"48",
"46",
"51",
"44",
"47",
"46",
"45",
"46",
"38",
"53",
"40",
"50",
"46",
"39",
"51",
"44",
"32",
"46",
"59",
"36",
"45",
"38",
"35",
"44",
"41",
"44",
"48",
"37",
"49",
"42",
"35",
"49",
"47",
"32",
"35",
"39",
"41",
"44",
"41",
"38",
"44",
"37",
"45",
"44",
"41",
"44",
"39",
"41",
"38",
"49",
"41",
"33",
"50",
"43",
"34",
"46",
"49",
"38",
"51",
"38",
"38",
"39",
"36",
"38",
"27",
"42",
"38",
"37",
"47",
"32",
"44",
"26",
"44",
"37",
"43",
"41",
"34",
"39",
"42",
"37",
"38",
"42",
"40",
"28",
"39",
"39",
"28",
"43",
"36",
"39",
"41",
"32",
"35",
"31",
"35",
"38",
"48",
"44",
"43",
"51",
"49",
"41",
"39",
"41",
"43",
"36",
"51",
"36",
"34",
"45",
"36",
"46",
"42",
"45",
"31",
"31",
"46",
"40",
"29",
"51",
"52",
"38",
"46",
"49",
"42",
"40",
"62",
"40",
"31",
"31",
"38",
"40",
"41",
"31",
"43",
"26",
"44",
"52",
"42",
"33",
"51",
"43",
"46",
"34",
"36",
"32",
"41",
"43",
"40",
"44",
"34",
"37",
"42",
"45",
"36",
"38",
"43",
"43",
"36",
"40",
"38",
"36",
"48",
"40",
"39",
"42",
"35",
"31",
"37",
"48",
"44",
"41",
"50",
"33",
"42",
"37",
"43",
"29",
"43",
"29",
"43",
"32",
"42",
"38",
"48",
"39",
"40",
"35",
"49",
"30",
"40",
"36",
"37",
"35",
"37",
"32",
"27",
"40",
"45",
"40",
"27",
"38",
"45",
"43",
"35",
"30",
"44",
"39",
"41",
"36",
"37",
"25",
"35",
"36",
"38",
"38",
"50",
"35",
"39",
"31",
"43",
"41",
"52",
"23",
"36",
"41",
"37",
"32",
"48",
"35",
"23",
"47",
"37",
"28",
"35",
"40",
"37",
"27",
"38",
"33",
"41",
"35",
"33",
"35",
"32",
"42",
"39",
"43",
"38",
"41",
"30",
"38",
"25",
"37",
"24",
"31",
"42",
"22",
"26",
"40",
"33",
"35",
"41",
"39",
"39",
"29",
"33",
"29",
"34",
"29",
"36",
"37",
"39",
"36",
"46",
"39",
"46",
"33",
"24",
"29",
"43",
"24",
"28",
"41",
"35",
"43",
"31",
"38",
"34",
"29",
"35",
"34",
"32",
"36",
"33",
"25",
"33",
"38",
"32",
"35",
"35",
"34",
"43",
"29",
"39",
"44",
"29",
"31",
"22",
"34",
"40",
"41",
"31",
"37",
"35",
"36",
"41",
"31",
"33",
"38",
"28",
"36",
"27",
"28",
"27",
"23",
"26",
"33",
"27",
"26",
"36",
"26",
"35",
"30",
"32",
"24",
"27",
"22",
"36",
"36",
"38",
"28",
"38",
"23",
"30",
"39",
"31",
"26",
"35",
"45",
"42",
"36",
"40",
"40",
"57",
"46",
"57",
"52",
"51",
"51",
"50",
"56",
"45",
"64",
"59",
"64",
"54",
"65",
"78",
"73",
"77",
"59",
"63",
"53",
"72",
"76",
"85",
"62",
"79",
"51",
"48",
"55",
"47",
"49",
"59",
"37",
"59",
"44",
"44",
"34",
"39",
"27",
"36",
"29",
"37",
"39",
"32",
"31",
"38",
"23",
"36",
"31",
"41",
"36",
"25",
"31",
"27",
"39",
"24",
"31",
"37",
"29",
"30",
"21",
"26",
"29",
"31",
"24",
"41",
"31",
"32",
"26",
"27",
"50",
"33",
"33",
"36",
"27",
"34",
"30",
"29",
"47",
"32",
"33",
"47",
"40",
"34",
"30",
"44",
"40",
"40",
"28",
"37",
"51",
"40",
"36",
"44",
"33",
"50",
"38",
"56",
"46",
"46",
"43",
"36",
"48",
"44",
"41",
"41",
"32",
"47",
"44",
"35",
"35",
"52",
"33",
"46",
"40",
"36",
"23",
"34",
"31",
"26",
"29",
"35",
"32",
"33",
"36",
"24",
"31",
"24",
"32",
"21",
"35",
"25",
"29",
"35",
"21",
"28",
"36",
"24",
"24",
"29",
"32",
"33",
"27",
"34",
"24",
"36",
"34",
"20",
"23",
"24",
"25",
"33",
"33",
"34",
"36",
"30",
"31",
"35",
"22",
"26",
"28",
"23",
"33",
"34",
"33",
"23",
"20",
"36",
"29",
"32",
"27",
"41",
"30",
"38",
"24",
"42",
"26",
"27",
"28",
"23",
"37",
"38",
"22",
"34",
"23",
"31",
"33",
"34",
"22",
"22",
"25",
"21",
"30",
"34",
"28",
"24",
"21",
"37",
"30",
"27",
"29",
"32",
"22",
"32",
"31",
"21",
"28",
"38",
"15",
"27",
"29",
"33",
"24",
"18",
"35",
"39",
"21",
"20",
"25",
"26",
"20",
"24",
"28",
"31",
"25",
"32",
"37",
"27",
"19",
"36",
"20",
"19",
"21",
"25",
"30",
"22",
"21",
"35",
"26",
"32",
"32",
"23",
"27",
"35",
"24",
"23",
"30",
"40",
"24",
"24",
"28",
"31",
"31",
"27",
"21",
"23",
"20",
"21",
"30",
"33",
"26",
"31",
"27",
"29",
"33",
"25",
"20",
"28",
"23",
"24",
"31",
"25",
"21",
"31",
"35",
"32",
"32",
"22",
"26",
"25",
"24",
"18",
"24",
"25",
"36",
"23",
"24",
"30",
"23",
"34",
"32",
"24",
"20",
"34",
"23",
"23",
"24",
"27",
"29",
"43",
"34",
"21",
"28",
"35",
"22",
"27",
"32",
"29",
"18",
"26",
"33",
"30",
"34",
"26",
"35",
"33",
"26",
"34",
"18",
"23",
"28",
"35",
"27",
"25",
"29",
"27",
"29",
"22",
"24",
"37",
"34",
"37",
"25",
"41",
"32",
"35",
"28",
"36",
"25",
"32",
"21",
"26",
"32",
"29",
"12",
"31",
"31",
"31",
"28",
"30",
"36",
"36",
"37",
"36",
"25",
"35",
"39",
"40",
"51",
"44",
"34",
"38",
"32",
"46",
"38",
"41",
"31",
"43",
"32",
"31",
"41",
"40",
"45",
"27",
"32",
"44",
"43",
"44",
"41",
"43",
"31",
"44",
"51",
"52",
"46",
"41",
"45",
"32",
"58",
"43",
"46",
"41",
"52",
"64",
"58",
"70",
"51",
"53",
"73",
"81",
"67",
"60",
"67",
"98",
"105",
"77",
"84",
"90",
"95",
"99",
"105",
"108",
"106",
"114",
"107",
"110",
"107",
"122",
"136",
"149",
"135",
"135",
"172",
"125",
"149",
"164",
"135",
"172",
"156",
"166",
"183",
"155",
"169",
"189",
"198",
"183",
"164",
"196",
"206",
"198",
"182",
"173",
"185",
"215",
"190",
"186",
"183",
"191",
"157",
"154",
"175",
"184",
"136",
"185",
"183",
"176",
"140",
"156",
"155",
"136",
"147",
"138",
"126",
"140",
"132",
"148",
"134",
"100",
"105",
"105",
"108",
"100",
"101",
"95",
"75",
"79",
"65",
"69",
"77",
"84",
"74",
"78",
"68",
"64",
"68",
"51",
"63",
"56",
"55",
"69",
"48",
"59",
"39",
"47",
"55",
"37",
"36",
"46",
"38",
"48",
"36",
"37",
"52",
"40",
"42",
"46",
"54",
"38",
"47",
"51",
"44",
"47",
"55",
"50",
"55",
"47",
"52",
"68",
"80",
"68",
"70",
"82",
"92",
"99",
"69",
"72",
"92",
"105",
"114",
"95",
"104",
"108",
"92",
"90",
"113",
"90",
"96",
"97",
"75",
"81",
"79",
"90",
"88",
"99",
"53",
"80",
"63",
"44",
"65",
"57",
"57",
"47",
"46",
"49",
"54",
"40",
"26",
"32",
"38",
"24",
"28",
"21",
"27",
"36",
"27",
"13214",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.87     0.027",
"                      P Ka         2.04     0.010",
"                      CaKa         3.70     0.127",
"                      CaKb         4.01     0.016",
"                      NiKaESC      5.72     0.026",
"                      NiKa         7.48    12.346",
"                      NiKb         8.28     1.680",
"                      NiKaSUM     15.04     0.029",
"                      RhKaC       19.25     0.086",
"                      ----        19.47     0.053",
"                      RhKa        20.13     0.042",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
