"Sample    : cu 48185",
"50",
"40",
"43",
"60",
"46",
"45",
"41",
"44",
"32",
"32",
"40",
"49",
"49",
"41",
"53",
"57",
"46",
"47",
"53",
"66",
"46",
"51",
"51",
"59",
"69",
"62",
"67",
"57",
"54",
"59",
"59",
"59",
"64",
"67",
"62",
"71",
"61",
"74",
"75",
"76",
"75",
"79",
"99",
"78",
"113",
"109",
"124",
"103",
"120",
"131",
"177",
"183",
"179",
"178",
"220",
"260",
"268",
"221",
"250",
"323",
"323",
"291",
"283",
"324",
"321",
"268",
"325",
"282",
"288",
"280",
"253",
"236",
"243",
"222",
"212",
"214",
"192",
"181",
"178",
"151",
"161",
"121",
"110",
"114",
"104",
"90",
"94",
"86",
"84",
"71",
"73",
"59",
"69",
"61",
"49",
"57",
"55",
"51",
"54",
"62",
"72",
"52",
"48",
"54",
"56",
"58",
"44",
"52",
"53",
"46",
"42",
"47",
"58",
"47",
"49",
"50",
"48",
"53",
"57",
"55",
"47",
"49",
"40",
"50",
"59",
"47",
"39",
"51",
"44",
"40",
"47",
"36",
"48",
"37",
"34",
"43",
"49",
"51",
"38",
"42",
"47",
"38",
"34",
"42",
"33",
"36",
"43",
"39",
"38",
"46",
"53",
"49",
"54",
"36",
"39",
"55",
"46",
"40",
"43",
"35",
"36",
"39",
"45",
"46",
"41",
"50",
"45",
"43",
"36",
"22",
"35",
"40",
"43",
"34",
"47",
"39",
"47",
"48",
"37",
"35",
"38",
"46",
"37",
"41",
"32",
"44",
"41",
"49",
"43",
"37",
"41",
"46",
"35",
"43",
"37",
"37",
"41",
"26",
"35",
"40",
"42",
"47",
"34",
"36",
"40",
"50",
"25",
"36",
"45",
"38",
"37",
"47",
"42",
"32",
"47",
"38",
"43",
"40",
"46",
"45",
"46",
"39",
"36",
"44",
"53",
"44",
"40",
"34",
"46",
"43",
"46",
"34",
"41",
"33",
"42",
"37",
"44",
"27",
"37",
"33",
"36",
"43",
"51",
"40",
"51",
"38",
"59",
"52",
"54",
"65",
"51",
"62",
"57",
"58",
"76",
"67",
"73",
"81",
"72",
"87",
"67",
"78",
"71",
"67",
"70",
"64",
"73",
"56",
"58",
"69",
"66",
"61",
"60",
"58",
"54",
"56",
"47",
"51",
"49",
"52",
"51",
"51",
"36",
"38",
"47",
"39",
"30",
"46",
"45",
"31",
"52",
"50",
"45",
"50",
"46",
"49",
"51",
"46",
"66",
"44",
"55",
"46",
"43",
"30",
"50",
"50",
"47",
"42",
"38",
"49",
"34",
"34",
"42",
"34",
"45",
"40",
"49",
"32",
"53",
"35",
"44",
"39",
"29",
"29",
"35",
"44",
"34",
"30",
"34",
"38",
"37",
"37",
"36",
"33",
"39",
"39",
"30",
"29",
"28",
"26",
"28",
"28",
"34",
"28",
"44",
"26",
"24",
"37",
"26",
"33",
"28",
"32",
"45",
"19",
"29",
"34",
"41",
"30",
"33",
"34",
"38",
"28",
"36",
"35",
"28",
"30",
"31",
"35",
"34",
"21",
"30",
"36",
"33",
"35",
"33",
"29",
"40",
"31",
"32",
"40",
"43",
"40",
"24",
"31",
"35",
"24",
"28",
"30",
"25",
"25",
"26",
"23",
"30",
"33",
"24",
"34",
"31",
"36",
"32",
"28",
"38",
"33",
"30",
"46",
"38",
"25",
"29",
"36",
"42",
"35",
"32",
"39",
"38",
"17",
"29",
"31",
"30",
"30",
"26",
"28",
"31",
"30",
"36",
"25",
"30",
"27",
"33",
"28",
"40",
"32",
"24",
"27",
"29",
"27",
"28",
"35",
"33",
"31",
"33",
"32",
"35",
"25",
"35",
"37",
"40",
"36",
"24",
"23",
"28",
"30",
"27",
"23",
"22",
"39",
"30",
"29",
"35",
"31",
"34",
"45",
"32",
"18",
"29",
"21",
"41",
"29",
"30",
"32",
"33",
"49",
"38",
"40",
"33",
"43",
"49",
"55",
"64",
"34",
"29",
"58",
"57",
"52",
"66",
"49",
"51",
"63",
"74",
"70",
"56",
"54",
"63",
"60",
"58",
"55",
"51",
"57",
"54",
"49",
"69",
"43",
"50",
"49",
"49",
"39",
"29",
"39",
"31",
"34",
"28",
"29",
"31",
"28",
"34",
"34",
"41",
"33",
"36",
"22",
"25",
"32",
"32",
"29",
"38",
"30",
"24",
"36",
"22",
"29",
"24",
"29",
"24",
"37",
"30",
"23",
"24",
"37",
"28",
"28",
"39",
"38",
"35",
"18",
"32",
"46",
"35",
"19",
"41",
"34",
"37",
"27",
"37",
"26",
"35",
"29",
"34",
"31",
"26",
"35",
"29",
"30",
"37",
"29",
"43",
"37",
"32",
"28",
"35",
"36",
"39",
"32",
"39",
"42",
"29",
"25",
"31",
"32",
"41",
"44",
"38",
"40",
"31",
"37",
"30",
"24",
"31",
"50",
"41",
"39",
"36",
"28",
"42",
"34",
"33",
"31",
"37",
"36",
"26",
"32",
"28",
"30",
"31",
"34",
"31",
"39",
"21",
"42",
"36",
"30",
"42",
"38",
"32",
"33",
"40",
"39",
"38",
"59",
"46",
"65",
"50",
"53",
"39",
"56",
"38",
"53",
"48",
"57",
"40",
"56",
"59",
"49",
"60",
"47",
"54",
"44",
"42",
"49",
"49",
"38",
"46",
"40",
"44",
"44",
"35",
"31",
"45",
"23",
"39",
"34",
"30",
"34",
"23",
"33",
"32",
"29",
"32",
"29",
"36",
"34",
"28",
"25",
"26",
"25",
"27",
"19",
"24",
"28",
"23",
"25",
"31",
"28",
"27",
"36",
"30",
"25",
"30",
"20",
"26",
"35",
"33",
"24",
"31",
"30",
"27",
"32",
"23",
"23",
"32",
"28",
"29",
"31",
"26",
"27",
"23",
"28",
"49",
"38",
"26",
"24",
"29",
"37",
"25",
"25",
"25",
"30",
"35",
"22",
"46",
"34",
"34",
"29",
"29",
"36",
"39",
"34",
"32",
"33",
"34",
"33",
"38",
"31",
"28",
"33",
"37",
"45",
"32",
"46",
"49",
"53",
"42",
"31",
"25",
"35",
"33",
"45",
"38",
"46",
"52",
"44",
"46",
"40",
"55",
"32",
"50",
"48",
"45",
"44",
"40",
"62",
"43",
"52",
"53",
"67",
"57",
"60",
"73",
"46",
"54",
"64",
"74",
"64",
"82",
"73",
"82",
"83",
"84",
"86",
"102",
"95",
"110",
"106",
"123",
"117",
"135",
"128",
"116",
"133",
"128",
"125",
"145",
"145",
"161",
"136",
"151",
"169",
"181",
"170",
"162",
"189",
"170",
"169",
"180",
"171",
"199",
"164",
"183",
"234",
"200",
"180",
"180",
"177",
"201",
"208",
"167",
"180",
"191",
"193",
"197",
"194",
"217",
"185",
"174",
"179",
"163",
"151",
"148",
"179",
"155",
"157",
"150",
"139",
"126",
"142",
"129",
"140",
"133",
"107",
"126",
"125",
"113",
"105",
"93",
"109",
"97",
"90",
"83",
"77",
"77",
"66",
"80",
"73",
"69",
"80",
"58",
"63",
"65",
"43",
"59",
"58",
"54",
"46",
"55",
"48",
"40",
"42",
"49",
"39",
"47",
"49",
"57",
"43",
"49",
"50",
"49",
"38",
"69",
"46",
"37",
"48",
"57",
"49",
"64",
"50",
"69",
"69",
"67",
"70",
"73",
"74",
"84",
"79",
"88",
"80",
"97",
"76",
"108",
"93",
"95",
"106",
"98",
"97",
"86",
"118",
"105",
"91",
"91",
"84",
"108",
"88",
"87",
"87",
"83",
"75",
"79",
"73",
"71",
"56",
"51",
"53",
"62",
"50",
"37",
"45",
"46",
"34",
"34",
"26",
"37",
"30",
"24",
"29",
"34",
"23",
"13637",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Cu, P , Hg, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    CuLa         0.95     0.052",
"                      P Ka         1.99     0.009",
"                      HgMa         2.23     0.053",
"                      CaKa         3.71     0.130",
"                      CaKb         3.99     0.018",
"                      CuKaESC      6.30     0.024",
"                      CuKa         8.07    11.022",
"                      CuKb         8.94     1.481",
"                      HgLa        10.04     0.206",
"                      HgLb1       11.88     0.136",
"                      HgLg1       13.83     0.023",
"                      CuKaSUM     16.11     0.025",
"                      RhKaC       19.20     0.093",
"                      ----        19.44     0.046",
"                      RhKa        20.13     0.039",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
