"Sample    : ni_34680_16p",
"Operator  : ",
"Comment  : micromater ni 50.2ug/cm2",
"Group     : kerr2007ab13liv300al",
"Date       : 2020-06-10 10:36:59",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  296-Auto Al  0 - 20    0.8 - 1.2   Live -  179   20",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"1",
"0",
"0",
"17",
"19",
"15",
"17",
"16",
"17",
"13",
"10",
"15",
"17",
"11",
"17",
"21",
"6",
"14",
"14",
"14",
"14",
"20",
"7",
"11",
"7",
"14",
"18",
"14",
"14",
"17",
"17",
"14",
"12",
"17",
"10",
"17",
"16",
"11",
"21",
"16",
"18",
"19",
"29",
"20",
"17",
"12",
"26",
"21",
"37",
"52",
"51",
"45",
"82",
"80",
"115",
"109",
"145",
"130",
"161",
"148",
"170",
"164",
"158",
"133",
"114",
"104",
"107",
"67",
"72",
"45",
"52",
"42",
"40",
"21",
"24",
"14",
"27",
"19",
"17",
"7",
"10",
"15",
"12",
"16",
"16",
"14",
"18",
"11",
"13",
"13",
"15",
"18",
"16",
"18",
"17",
"12",
"15",
"12",
"15",
"11",
"10",
"11",
"17",
"18",
"12",
"16",
"13",
"17",
"11",
"13",
"13",
"13",
"16",
"16",
"17",
"16",
"17",
"26",
"28",
"16",
"17",
"24",
"25",
"19",
"28",
"19",
"21",
"14",
"13",
"14",
"14",
"9",
"13",
"11",
"7",
"13",
"14",
"11",
"17",
"15",
"17",
"20",
"19",
"35",
"26",
"24",
"22",
"28",
"31",
"22",
"18",
"21",
"18",
"19",
"21",
"21",
"26",
"16",
"26",
"28",
"18",
"27",
"22",
"30",
"27",
"36",
"37",
"40",
"37",
"56",
"63",
"59",
"68",
"58",
"70",
"71",
"71",
"58",
"75",
"48",
"55",
"45",
"46",
"32",
"33",
"19",
"28",
"18",
"20",
"18",
"17",
"20",
"25",
"18",
"15",
"19",
"18",
"15",
"24",
"16",
"19",
"21",
"14",
"14",
"16",
"15",
"25",
"12",
"15",
"12",
"12",
"17",
"6",
"9",
"16",
"17",
"17",
"14",
"15",
"14",
"10",
"17",
"15",
"14",
"11",
"7",
"24",
"13",
"12",
"21",
"20",
"13",
"20",
"20",
"14",
"12",
"14",
"19",
"17",
"21",
"13",
"25",
"12",
"14",
"21",
"19",
"13",
"14",
"13",
"24",
"12",
"14",
"13",
"18",
"12",
"18",
"16",
"20",
"27",
"26",
"19",
"17",
"24",
"17",
"14",
"19",
"18",
"16",
"17",
"18",
"14",
"11",
"12",
"14",
"16",
"4",
"18",
"9",
"16",
"10",
"14",
"19",
"18",
"7",
"16",
"15",
"15",
"15",
"18",
"14",
"21",
"15",
"20",
"15",
"10",
"15",
"12",
"13",
"25",
"11",
"17",
"16",
"14",
"13",
"15",
"27",
"16",
"18",
"29",
"9",
"27",
"22",
"14",
"16",
"18",
"15",
"18",
"13",
"27",
"17",
"25",
"25",
"24",
"30",
"30",
"33",
"35",
"35",
"53",
"82",
"84",
"128",
"158",
"221",
"249",
"336",
"380",
"460",
"516",
"567",
"673",
"708",
"805",
"750",
"795",
"744",
"734",
"641",
"615",
"508",
"445",
"342",
"309",
"241",
"183",
"164",
"132",
"95",
"65",
"72",
"78",
"59",
"56",
"59",
"65",
"63",
"71",
"72",
"78",
"74",
"84",
"86",
"96",
"103",
"109",
"113",
"117",
"89",
"128",
"92",
"104",
"76",
"84",
"73",
"65",
"57",
"50",
"50",
"37",
"40",
"35",
"26",
"27",
"29",
"36",
"20",
"27",
"32",
"20",
"29",
"34",
"28",
"35",
"32",
"45",
"37",
"40",
"33",
"32",
"46",
"33",
"35",
"34",
"35",
"53",
"51",
"40",
"45",
"44",
"55",
"46",
"42",
"47",
"48",
"47",
"47",
"60",
"40",
"52",
"46",
"58",
"41",
"51",
"44",
"60",
"62",
"36",
"43",
"47",
"33",
"37",
"43",
"46",
"34",
"52",
"37",
"42",
"34",
"35",
"41",
"27",
"28",
"25",
"32",
"30",
"47",
"35",
"40",
"35",
"38",
"35",
"36",
"35",
"29",
"32",
"25",
"34",
"29",
"30",
"41",
"43",
"29",
"47",
"32",
"46",
"29",
"28",
"34",
"35",
"31",
"37",
"15",
"31",
"36",
"37",
"38",
"29",
"38",
"27",
"37",
"46",
"41",
"26",
"35",
"26",
"37",
"31",
"36",
"44",
"31",
"32",
"43",
"52",
"35",
"32",
"40",
"45",
"41",
"42",
"30",
"44",
"36",
"43",
"42",
"49",
"42",
"53",
"46",
"56",
"48",
"52",
"51",
"52",
"48",
"45",
"58",
"56",
"35",
"50",
"61",
"57",
"46",
"45",
"66",
"68",
"61",
"88",
"84",
"86",
"81",
"114",
"111",
"129",
"125",
"124",
"119",
"155",
"151",
"155",
"142",
"153",
"143",
"141",
"130",
"153",
"105",
"112",
"93",
"103",
"79",
"66",
"80",
"73",
"70",
"82",
"67",
"64",
"59",
"88",
"75",
"89",
"63",
"81",
"82",
"89",
"83",
"80",
"77",
"79",
"67",
"94",
"57",
"98",
"76",
"91",
"89",
"98",
"77",
"97",
"84",
"92",
"102",
"103",
"93",
"80",
"115",
"88",
"110",
"101",
"127",
"108",
"118",
"103",
"96",
"134",
"113",
"101",
"114",
"130",
"136",
"119",
"126",
"157",
"127",
"120",
"119",
"121",
"125",
"109",
"168",
"111",
"118",
"128",
"114",
"115",
"103",
"99",
"124",
"108",
"122",
"107",
"114",
"87",
"101",
"119",
"111",
"90",
"108",
"110",
"98",
"97",
"91",
"88",
"75",
"87",
"103",
"98",
"92",
"94",
"94",
"91",
"90",
"84",
"104",
"120",
"94",
"90",
"91",
"119",
"107",
"108",
"108",
"117",
"103",
"99",
"119",
"120",
"111",
"112",
"128",
"121",
"121",
"130",
"134",
"141",
"141",
"145",
"159",
"160",
"141",
"174",
"149",
"171",
"159",
"167",
"185",
"155",
"189",
"186",
"204",
"201",
"212",
"217",
"212",
"251",
"240",
"290",
"296",
"369",
"421",
"585",
"715",
"969",
"1249",
"1715",
"2243",
"3103",
"3952",
"5319",
"7129",
"9066",
"10647",
"13785",
"16013",
"19451",
"21875",
"25416",
"29055",
"32810",
"33765",
"37472",
"38972",
"40849",
"39716",
"41399",
"40070",
"39729",
"35467",
"34278",
"30778",
"28704",
"24094",
"21919",
"18873",
"15921",
"12433",
"10386",
"8409",
"6613",
"4862",
"3695",
"2968",
"2135",
"1476",
"1147",
"761",
"622",
"469",
"375",
"292",
"196",
"182",
"178",
"192",
"149",
"150",
"176",
"160",
"164",
"159",
"151",
"164",
"166",
"163",
"157",
"151",
"146",
"186",
"158",
"179",
"216",
"201",
"214",
"230",
"207",
"216",
"283",
"237",
"275",
"287",
"297",
"386",
"394",
"496",
"550",
"633",
"834",
"978",
"1191",
"1445",
"1743",
"1853",
"2341",
"2677",
"3068",
"3236",
"3823",
"4121",
"4636",
"4636",
"5018",
"5173",
"5303",
"5235",
"5297",
"5251",
"5038",
"4553",
"4380",
"4002",
"3605",
"3055",
"2886",
"2403",
"2133",
"1619",
"1440",
"1160",
"1006",
"743",
"638",
"467",
"381",
"284",
"248",
"212",
"172",
"171",
"150",
"108",
"119",
"104",
"107",
"98",
"102",
"111",
"103",
"102",
"123",
"107",
"112",
"89",
"136",
"99",
"98",
"103",
"117",
"98",
"109",
"117",
"95",
"95",
"89",
"103",
"75",
"79",
"78",
"70",
"84",
"70",
"92",
"87",
"64",
"61",
"68",
"67",
"84",
"60",
"72",
"64",
"83",
"56",
"76",
"65",
"79",
"70",
"77",
"71",
"101",
"72",
"75",
"82",
"71",
"76",
"80",
"82",
"76",
"57",
"74",
"82",
"88",
"75",
"65",
"62",
"68",
"60",
"74",
"76",
"72",
"76",
"75",
"87",
"87",
"82",
"81",
"83",
"83",
"83",
"83",
"87",
"76",
"73",
"83",
"68",
"77",
"77",
"96",
"80",
"83",
"75",
"78",
"83",
"96",
"63",
"67",
"73",
"71",
"74",
"94",
"88",
"90",
"73",
"84",
"97",
"87",
"101",
"75",
"84",
"103",
"91",
"95",
"89",
"87",
"93",
"83",
"89",
"99",
"90",
"82",
"84",
"96",
"82",
"77",
"86",
"91",
"81",
"101",
"92",
"82",
"83",
"82",
"87",
"92",
"94",
"77",
"84",
"76",
"81",
"71",
"92",
"90",
"60",
"82",
"68",
"91",
"84",
"59",
"79",
"78",
"78",
"70",
"77",
"68",
"76",
"56",
"70",
"63",
"59",
"67",
"78",
"68",
"70",
"62",
"75",
"67",
"76",
"86",
"66",
"83",
"59",
"72",
"77",
"84",
"70",
"73",
"78",
"64",
"77",
"64",
"76",
"73",
"71",
"80",
"66",
"78",
"58",
"74",
"58",
"65",
"62",
"71",
"61",
"64",
"65",
"72",
"66",
"80",
"65",
"81",
"76",
"70",
"82",
"75",
"61",
"74",
"75",
"74",
"70",
"63",
"70",
"68",
"65",
"67",
"76",
"75",
"50",
"72",
"67",
"70",
"78",
"68",
"59",
"72",
"70",
"77",
"62",
"65",
"73",
"70",
"65",
"81",
"81",
"57",
"84",
"63",
"53",
"70",
"62",
"70",
"72",
"90",
"60",
"70",
"71",
"81",
"71",
"75",
"57",
"71",
"67",
"66",
"75",
"72",
"81",
"63",
"62",
"51",
"80",
"71",
"71",
"75",
"74",
"93",
"86",
"67",
"71",
"64",
"83",
"66",
"80",
"73",
"77",
"65",
"82",
"77",
"81",
"78",
"64",
"71",
"74",
"76",
"79",
"55",
"77",
"67",
"67",
"60",
"74",
"70",
"53",
"56",
"63",
"79",
"64",
"67",
"78",
"82",
"67",
"79",
"77",
"58",
"73",
"70",
"67",
"76",
"64",
"71",
"58",
"63",
"67",
"67",
"71",
"75",
"67",
"74",
"62",
"71",
"65",
"76",
"59",
"67",
"72",
"62",
"74",
"66",
"63",
"61",
"71",
"57",
"67",
"67",
"58",
"78",
"53",
"77",
"60",
"64",
"74",
"64",
"59",
"71",
"77",
"66",
"71",
"60",
"62",
"64",
"59",
"65",
"58",
"62",
"65",
"62",
"66",
"51",
"58",
"58",
"61",
"68",
"74",
"60",
"59",
"70",
"58",
"49",
"46",
"57",
"61",
"66",
"67",
"71",
"50",
"76",
"43",
"53",
"59",
"64",
"52",
"56",
"59",
"64",
"55",
"60",
"74",
"52",
"56",
"47",
"65",
"59",
"52",
"61",
"62",
"61",
"66",
"60",
"45",
"51",
"64",
"61",
"59",
"60",
"65",
"53",
"84",
"66",
"62",
"76",
"73",
"50",
"56",
"70",
"55",
"63",
"56",
"56",
"58",
"48",
"67",
"51",
"65",
"57",
"72",
"53",
"71",
"60",
"68",
"72",
"52",
"66",
"66",
"61",
"65",
"66",
"45",
"56",
"64",
"70",
"61",
"68",
"58",
"60",
"44",
"64",
"66",
"56",
"60",
"48",
"58",
"60",
"56",
"74",
"50",
"76",
"61",
"66",
"71",
"73",
"63",
"62",
"64",
"73",
"46",
"66",
"52",
"48",
"63",
"60",
"53",
"62",
"76",
"74",
"57",
"51",
"82",
"74",
"47",
"64",
"60",
"61",
"62",
"63",
"74",
"55",
"67",
"61",
"50",
"63",
"62",
"58",
"53",
"57",
"61",
"49",
"57",
"61",
"65",
"58",
"58",
"60",
"67",
"50",
"60",
"60",
"53",
"52",
"70",
"63",
"49",
"52",
"62",
"68",
"74",
"45",
"55",
"55",
"59",
"61",
"61",
"40",
"53",
"60",
"57",
"56",
"61",
"49",
"62",
"55",
"53",
"64",
"59",
"60",
"52",
"59",
"52",
"61",
"60",
"59",
"52",
"59",
"45",
"48",
"48",
"42",
"68",
"61",
"46",
"51",
"65",
"71",
"53",
"60",
"51",
"51",
"53",
"65",
"62",
"46",
"52",
"41",
"61",
"65",
"51",
"58",
"67",
"61",
"58",
"58",
"51",
"49",
"45",
"43",
"53",
"67",
"61",
"63",
"63",
"44",
"50",
"44",
"56",
"53",
"59",
"50",
"51",
"58",
"46",
"57",
"65",
"57",
"62",
"53",
"59",
"50",
"47",
"47",
"59",
"48",
"61",
"42",
"58",
"58",
"55",
"58",
"64",
"70",
"36",
"50",
"58",
"44",
"48",
"56",
"55",
"52",
"45",
"57",
"51",
"55",
"47",
"59",
"55",
"51",
"65",
"55",
"57",
"71",
"75",
"60",
"72",
"89",
"74",
"94",
"84",
"108",
"119",
"81",
"119",
"102",
"108",
"122",
"136",
"126",
"136",
"133",
"133",
"139",
"144",
"155",
"124",
"127",
"118",
"126",
"130",
"115",
"122",
"109",
"107",
"103",
"98",
"107",
"79",
"77",
"76",
"67",
"70",
"70",
"66",
"55",
"64",
"59",
"44",
"47",
"47",
"63",
"51",
"56",
"38",
"53",
"50",
"43",
"62",
"48",
"46",
"55",
"46",
"53",
"30",
"51",
"43",
"51",
"53",
"59",
"38",
"51",
"44",
"58",
"60",
"65",
"56",
"58",
"37",
"51",
"52",
"63",
"51",
"62",
"41",
"48",
"42",
"66",
"70",
"64",
"60",
"67",
"35",
"58",
"79",
"60",
"67",
"76",
"64",
"75",
"64",
"76",
"61",
"67",
"74",
"75",
"78",
"65",
"76",
"55",
"53",
"63",
"71",
"56",
"73",
"72",
"56",
"60",
"38",
"75",
"48",
"48",
"50",
"59",
"51",
"51",
"51",
"60",
"46",
"70",
"43",
"52",
"35",
"41",
"37",
"61",
"50",
"47",
"49",
"38",
"37",
"49",
"43",
"51",
"35",
"41",
"41",
"52",
"56",
"56",
"50",
"52",
"47",
"45",
"40",
"57",
"35",
"51",
"55",
"43",
"33",
"48",
"40",
"50",
"46",
"47",
"34",
"40",
"50",
"47",
"56",
"49",
"48",
"56",
"53",
"42",
"55",
"57",
"46",
"55",
"56",
"53",
"43",
"47",
"68",
"44",
"49",
"47",
"43",
"59",
"48",
"53",
"37",
"45",
"47",
"44",
"52",
"40",
"53",
"43",
"48",
"43",
"50",
"47",
"48",
"47",
"52",
"37",
"36",
"38",
"46",
"41",
"44",
"30",
"44",
"43",
"48",
"44",
"52",
"51",
"48",
"55",
"48",
"45",
"52",
"40",
"38",
"55",
"31",
"35",
"42",
"51",
"42",
"48",
"55",
"43",
"46",
"36",
"51",
"40",
"34",
"42",
"38",
"37",
"50",
"36",
"35",
"48",
"36",
"47",
"51",
"45",
"33",
"44",
"30",
"44",
"45",
"35",
"42",
"49",
"49",
"43",
"50",
"45",
"43",
"38",
"48",
"40",
"41",
"48",
"50",
"40",
"37",
"29",
"48",
"49",
"41",
"55",
"37",
"36",
"45",
"36",
"51",
"43",
"34",
"46",
"30",
"47",
"42",
"44",
"35",
"42",
"51",
"38",
"38",
"46",
"38",
"35",
"43",
"37",
"48",
"48",
"44",
"40",
"49",
"50",
"45",
"42",
"40",
"45",
"48",
"50",
"38",
"47",
"52",
"48",
"59",
"53",
"60",
"48",
"47",
"37",
"55",
"46",
"55",
"34",
"55",
"48",
"49",
"53",
"40",
"35",
"42",
"38",
"63",
"41",
"52",
"34",
"56",
"43",
"44",
"55",
"46",
"62",
"52",
"53",
"43",
"61",
"48",
"40",
"47",
"58",
"38",
"47",
"55",
"56",
"50",
"42",
"47",
"48",
"51",
"45",
"50",
"50",
"43",
"65",
"49",
"60",
"48",
"53",
"55",
"48",
"47",
"57",
"58",
"50",
"45",
"57",
"63",
"72",
"84",
"53",
"70",
"53",
"70",
"47",
"62",
"55",
"60",
"73",
"66",
"73",
"59",
"80",
"73",
"73",
"65",
"73",
"73",
"89",
"62",
"104",
"92",
"95",
"109",
"103",
"105",
"84",
"94",
"102",
"103",
"135",
"141",
"149",
"127",
"136",
"135",
"156",
"190",
"173",
"141",
"149",
"185",
"176",
"187",
"206",
"188",
"183",
"233",
"237",
"237",
"228",
"236",
"213",
"273",
"279",
"242",
"256",
"281",
"287",
"262",
"266",
"314",
"276",
"292",
"289",
"327",
"273",
"293",
"302",
"322",
"308",
"271",
"276",
"277",
"302",
"302",
"294",
"296",
"286",
"272",
"259",
"229",
"229",
"259",
"233",
"229",
"225",
"220",
"200",
"250",
"217",
"191",
"180",
"228",
"187",
"158",
"173",
"159",
"173",
"148",
"153",
"148",
"137",
"107",
"117",
"134",
"122",
"115",
"117",
"123",
"114",
"84",
"96",
"101",
"92",
"86",
"96",
"90",
"80",
"65",
"75",
"74",
"67",
"65",
"59",
"87",
"78",
"62",
"64",
"70",
"62",
"66",
"73",
"84",
"64",
"57",
"72",
"65",
"77",
"73",
"94",
"94",
"88",
"82",
"102",
"114",
"115",
"115",
"101",
"126",
"140",
"127",
"148",
"161",
"135",
"146",
"136",
"161",
"170",
"140",
"166",
"155",
"142",
"149",
"157",
"145",
"153",
"133",
"118",
"114",
"138",
"119",
"106",
"107",
"92",
"78",
"87",
"74",
"83",
"65",
"76",
"71",
"66",
"68",
"52",
"51",
"41",
"49",
"21866",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
