"Sample    : fe_34676",
"32",
"34",
"30",
"31",
"32",
"38",
"22",
"32",
"31",
"26",
"25",
"35",
"37",
"31",
"31",
"41",
"30",
"32",
"34",
"31",
"47",
"22",
"40",
"31",
"27",
"34",
"27",
"26",
"22",
"23",
"20",
"38",
"35",
"30",
"39",
"25",
"24",
"27",
"21",
"30",
"30",
"22",
"30",
"27",
"20",
"24",
"32",
"31",
"37",
"26",
"30",
"40",
"43",
"30",
"25",
"37",
"18",
"48",
"35",
"31",
"19",
"23",
"31",
"35",
"39",
"28",
"30",
"40",
"31",
"26",
"38",
"35",
"33",
"34",
"31",
"35",
"31",
"34",
"32",
"30",
"33",
"19",
"23",
"30",
"27",
"26",
"26",
"19",
"37",
"28",
"27",
"23",
"40",
"26",
"23",
"38",
"32",
"26",
"37",
"36",
"30",
"27",
"28",
"39",
"26",
"40",
"27",
"34",
"39",
"34",
"32",
"36",
"46",
"25",
"34",
"30",
"23",
"33",
"40",
"30",
"34",
"22",
"24",
"35",
"40",
"37",
"34",
"31",
"35",
"32",
"39",
"36",
"38",
"41",
"32",
"32",
"45",
"38",
"48",
"33",
"45",
"30",
"25",
"43",
"40",
"36",
"41",
"25",
"42",
"35",
"25",
"43",
"38",
"37",
"36",
"44",
"38",
"38",
"47",
"40",
"46",
"43",
"46",
"42",
"52",
"37",
"53",
"33",
"41",
"51",
"50",
"51",
"63",
"62",
"44",
"45",
"59",
"49",
"47",
"68",
"68",
"53",
"80",
"80",
"63",
"93",
"82",
"103",
"70",
"79",
"82",
"99",
"122",
"97",
"104",
"122",
"120",
"119",
"114",
"122",
"128",
"125",
"124",
"142",
"140",
"148",
"164",
"178",
"161",
"178",
"157",
"151",
"183",
"165",
"155",
"211",
"220",
"175",
"183",
"201",
"194",
"203",
"213",
"194",
"188",
"205",
"244",
"237",
"233",
"211",
"231",
"218",
"230",
"211",
"214",
"188",
"196",
"190",
"190",
"189",
"226",
"199",
"180",
"183",
"173",
"155",
"159",
"176",
"146",
"160",
"148",
"128",
"149",
"131",
"122",
"127",
"137",
"115",
"107",
"117",
"119",
"103",
"107",
"86",
"92",
"75",
"90",
"90",
"84",
"66",
"75",
"74",
"67",
"67",
"56",
"58",
"64",
"50",
"56",
"45",
"47",
"47",
"49",
"41",
"44",
"50",
"50",
"43",
"38",
"54",
"45",
"45",
"57",
"54",
"44",
"45",
"62",
"52",
"63",
"66",
"70",
"64",
"89",
"75",
"84",
"76",
"85",
"83",
"94",
"92",
"106",
"112",
"101",
"99",
"108",
"107",
"108",
"119",
"98",
"125",
"102",
"104",
"114",
"109",
"108",
"96",
"105",
"90",
"92",
"70",
"85",
"78",
"72",
"75",
"84",
"63",
"50",
"47",
"47",
"59",
"45",
"37",
"38",
"41",
"40",
"36",
"30",
"37",
"37",
"23",
"15429",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.01     0.013",
"                      CaKa         3.69     0.179",
"                      CaKb         4.03     0.021",
"                      FeKaESC      4.66     0.047",
"                      FeKa         6.42    12.030",
"                      FeKb         7.08     1.600",
"                      FeKaSUM     12.80     0.028",
"                      RhKaC       19.27     0.082",
"                      ----        19.56     0.030",
"                      RhKa        20.08     0.037",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
