"Sample    : moo3_34691",
"66",
"46",
"84",
"78",
"66",
"60",
"44",
"54",
"64",
"51",
"63",
"63",
"58",
"56",
"57",
"71",
"51",
"61",
"45",
"54",
"57",
"48",
"74",
"62",
"50",
"43",
"54",
"67",
"71",
"57",
"60",
"55",
"56",
"57",
"57",
"69",
"53",
"53",
"60",
"60",
"68",
"47",
"46",
"52",
"50",
"60",
"62",
"44",
"60",
"62",
"68",
"42",
"56",
"40",
"53",
"54",
"52",
"63",
"51",
"64",
"50",
"48",
"48",
"50",
"50",
"48",
"57",
"81",
"47",
"43",
"56",
"48",
"54",
"45",
"53",
"46",
"57",
"52",
"46",
"62",
"54",
"55",
"68",
"54",
"58",
"51",
"62",
"62",
"64",
"64",
"53",
"48",
"53",
"51",
"62",
"55",
"52",
"54",
"50",
"58",
"49",
"53",
"44",
"44",
"47",
"44",
"50",
"50",
"52",
"53",
"46",
"56",
"53",
"65",
"69",
"49",
"61",
"45",
"52",
"66",
"59",
"63",
"63",
"58",
"50",
"42",
"53",
"44",
"52",
"57",
"46",
"46",
"53",
"48",
"60",
"40",
"51",
"62",
"64",
"70",
"48",
"35",
"62",
"62",
"48",
"67",
"44",
"44",
"60",
"60",
"66",
"55",
"63",
"64",
"56",
"66",
"54",
"54",
"62",
"58",
"46",
"57",
"50",
"69",
"57",
"52",
"58",
"45",
"49",
"49",
"56",
"63",
"49",
"48",
"55",
"52",
"59",
"44",
"44",
"52",
"72",
"44",
"41",
"43",
"45",
"48",
"66",
"57",
"60",
"54",
"57",
"56",
"55",
"54",
"56",
"70",
"64",
"50",
"70",
"61",
"63",
"60",
"67",
"44",
"61",
"63",
"55",
"65",
"53",
"62",
"68",
"54",
"60",
"49",
"51",
"60",
"59",
"60",
"51",
"59",
"52",
"61",
"55",
"56",
"71",
"67",
"60",
"65",
"55",
"56",
"58",
"75",
"65",
"68",
"48",
"72",
"75",
"54",
"62",
"58",
"65",
"55",
"61",
"73",
"77",
"69",
"54",
"64",
"69",
"63",
"57",
"64",
"88",
"68",
"71",
"86",
"71",
"81",
"77",
"70",
"76",
"99",
"86",
"100",
"90",
"86",
"95",
"103",
"111",
"109",
"145",
"118",
"158",
"168",
"220",
"240",
"279",
"287",
"382",
"444",
"602",
"640",
"823",
"944",
"1054",
"1201",
"1479",
"1695",
"1996",
"2190",
"2553",
"3121",
"3472",
"3660",
"4218",
"4505",
"5338",
"5272",
"6227",
"6623",
"7458",
"7345",
"8076",
"8562",
"9371",
"9286",
"9887",
"10135",
"10673",
"10602",
"10724",
"11072",
"11107",
"10673",
"10909",
"10751",
"10773",
"9921",
"9618",
"9510",
"9222",
"8475",
"7916",
"8177",
"7362",
"6305",
"6000",
"5497",
"5197",
"4446",
"4041",
"3718",
"3318",
"2676",
"2427",
"2103",
"1810",
"1545",
"1298",
"1152",
"944",
"757",
"654",
"532",
"431",
"370",
"309",
"272",
"226",
"174",
"156",
"118",
"114",
"75",
"74",
"87",
"85",
"78",
"73",
"72",
"66",
"63",
"56",
"51",
"52",
"54",
"48",
"71",
"66",
"49",
"64",
"58",
"60",
"66",
"64",
"43",
"49",
"51",
"62",
"46",
"62",
"44",
"74",
"54",
"61",
"61",
"56",
"64",
"62",
"36",
"59",
"59",
"54",
"74",
"62",
"75",
"62",
"55",
"55",
"59",
"60",
"52",
"55",
"48",
"45",
"70",
"64",
"63",
"75",
"52",
"58",
"62",
"61",
"53",
"71",
"53",
"61",
"81",
"66",
"81",
"63",
"75",
"81",
"55",
"47",
"72",
"76",
"83",
"82",
"84",
"85",
"76",
"77",
"75",
"70",
"96",
"99",
"100",
"91",
"87",
"102",
"98",
"103",
"104",
"108",
"100",
"112",
"124",
"106",
"123",
"143",
"136",
"154",
"153",
"163",
"157",
"148",
"142",
"169",
"193",
"195",
"190",
"204",
"214",
"218",
"220",
"210",
"236",
"207",
"257",
"234",
"246",
"250",
"221",
"265",
"273",
"270",
"249",
"302",
"288",
"292",
"281",
"247",
"303",
"306",
"256",
"309",
"295",
"320",
"295",
"306",
"306",
"327",
"314",
"335",
"330",
"340",
"351",
"355",
"360",
"404",
"415",
"490",
"463",
"530",
"544",
"597",
"699",
"805",
"808",
"878",
"969",
"989",
"1084",
"1228",
"1340",
"1457",
"1380",
"1533",
"1601",
"1767",
"1673",
"1843",
"1896",
"1987",
"1902",
"1953",
"1951",
"2001",
"1849",
"1874",
"1866",
"1856",
"1722",
"1706",
"1621",
"1537",
"1403",
"1414",
"1295",
"1272",
"1107",
"1068",
"1016",
"934",
"788",
"745",
"763",
"692",
"573",
"578",
"575",
"504",
"478",
"464",
"493",
"440",
"430",
"458",
"445",
"439",
"403",
"457",
"419",
"373",
"387",
"391",
"398",
"363",
"381",
"323",
"310",
"326",
"266",
"264",
"281",
"251",
"221",
"208",
"243",
"213",
"192",
"191",
"150",
"154",
"162",
"119",
"113",
"108",
"103",
"102",
"102",
"94",
"76",
"81",
"72",
"66",
"64",
"54",
"67",
"57",
"44",
"63",
"45",
"58",
"45",
"46",
"41",
"31",
"41",
"20148",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Mo, Ca",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         0.58     0.009",
"                      P Ka         2.02     0.040",
"                      MoLa         2.31     0.522",
"                      CaKa         3.70     0.157",
"                      CaKb         4.02     0.022",
"                      MoKa        17.48     4.283",
"                      MoKb        19.62     0.690",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
