"Sample    : moo3 48191",
"64",
"76",
"59",
"68",
"61",
"73",
"67",
"67",
"59",
"80",
"72",
"56",
"60",
"69",
"58",
"70",
"71",
"64",
"69",
"78",
"49",
"71",
"55",
"76",
"62",
"70",
"70",
"72",
"59",
"76",
"56",
"59",
"66",
"81",
"66",
"67",
"65",
"54",
"67",
"80",
"52",
"82",
"57",
"72",
"64",
"78",
"72",
"76",
"65",
"65",
"76",
"65",
"65",
"77",
"67",
"75",
"65",
"78",
"53",
"60",
"46",
"72",
"45",
"60",
"73",
"71",
"66",
"52",
"81",
"58",
"58",
"51",
"81",
"71",
"65",
"68",
"51",
"65",
"68",
"79",
"69",
"64",
"60",
"59",
"53",
"68",
"80",
"60",
"75",
"59",
"73",
"75",
"63",
"79",
"61",
"79",
"63",
"64",
"59",
"65",
"62",
"86",
"76",
"68",
"57",
"73",
"69",
"73",
"67",
"74",
"62",
"53",
"72",
"56",
"56",
"68",
"63",
"74",
"58",
"63",
"56",
"83",
"62",
"82",
"62",
"60",
"62",
"65",
"68",
"49",
"61",
"79",
"64",
"73",
"59",
"69",
"72",
"53",
"55",
"69",
"70",
"71",
"53",
"70",
"63",
"70",
"58",
"61",
"73",
"61",
"55",
"60",
"67",
"73",
"47",
"60",
"64",
"45",
"61",
"65",
"63",
"58",
"53",
"66",
"56",
"56",
"69",
"59",
"63",
"75",
"60",
"62",
"61",
"50",
"60",
"50",
"60",
"67",
"62",
"56",
"61",
"47",
"68",
"55",
"77",
"53",
"50",
"65",
"58",
"73",
"50",
"63",
"59",
"57",
"53",
"72",
"48",
"55",
"62",
"57",
"56",
"51",
"66",
"69",
"71",
"64",
"62",
"58",
"61",
"43",
"61",
"55",
"67",
"69",
"56",
"65",
"62",
"68",
"58",
"57",
"74",
"64",
"75",
"80",
"60",
"73",
"57",
"56",
"54",
"60",
"67",
"73",
"54",
"60",
"70",
"58",
"65",
"63",
"46",
"59",
"58",
"63",
"57",
"66",
"56",
"60",
"55",
"60",
"59",
"56",
"66",
"51",
"79",
"64",
"57",
"63",
"61",
"60",
"52",
"52",
"66",
"64",
"57",
"58",
"68",
"59",
"52",
"53",
"61",
"64",
"63",
"70",
"60",
"69",
"61",
"60",
"67",
"55",
"61",
"49",
"60",
"54",
"42",
"64",
"49",
"60",
"59",
"49",
"53",
"62",
"46",
"73",
"47",
"66",
"47",
"43",
"66",
"59",
"51",
"47",
"58",
"66",
"50",
"45",
"60",
"56",
"49",
"44",
"54",
"61",
"65",
"49",
"51",
"50",
"60",
"61",
"64",
"66",
"63",
"51",
"60",
"56",
"44",
"58",
"57",
"48",
"43",
"47",
"57",
"53",
"48",
"59",
"62",
"48",
"44",
"58",
"51",
"58",
"49",
"48",
"50",
"54",
"66",
"56",
"59",
"63",
"64",
"59",
"55",
"58",
"45",
"43",
"63",
"49",
"48",
"61",
"45",
"48",
"50",
"70",
"54",
"56",
"49",
"61",
"51",
"54",
"47",
"51",
"64",
"57",
"51",
"42",
"67",
"59",
"38",
"46",
"50",
"57",
"62",
"66",
"55",
"51",
"45",
"62",
"47",
"59",
"53",
"46",
"49",
"62",
"54",
"58",
"56",
"60",
"52",
"57",
"49",
"57",
"50",
"51",
"45",
"38",
"56",
"61",
"64",
"52",
"47",
"49",
"52",
"53",
"64",
"55",
"49",
"46",
"62",
"43",
"42",
"41",
"48",
"45",
"51",
"44",
"59",
"38",
"71",
"69",
"60",
"43",
"62",
"61",
"55",
"50",
"70",
"62",
"56",
"53",
"51",
"55",
"52",
"63",
"57",
"50",
"80",
"52",
"57",
"53",
"58",
"61",
"60",
"55",
"43",
"54",
"45",
"57",
"57",
"50",
"52",
"55",
"47",
"53",
"50",
"49",
"58",
"50",
"53",
"54",
"43",
"63",
"53",
"61",
"45",
"43",
"48",
"47",
"61",
"48",
"44",
"54",
"59",
"55",
"57",
"66",
"56",
"45",
"51",
"58",
"44",
"69",
"54",
"62",
"45",
"58",
"62",
"47",
"51",
"58",
"56",
"47",
"51",
"49",
"54",
"60",
"61",
"53",
"54",
"53",
"63",
"45",
"57",
"50",
"59",
"53",
"64",
"43",
"64",
"47",
"59",
"55",
"42",
"65",
"76",
"66",
"65",
"56",
"47",
"57",
"63",
"70",
"68",
"59",
"66",
"70",
"66",
"80",
"57",
"71",
"39",
"77",
"73",
"56",
"70",
"72",
"53",
"61",
"63",
"55",
"83",
"74",
"75",
"66",
"70",
"72",
"72",
"73",
"67",
"64",
"78",
"87",
"61",
"66",
"74",
"81",
"73",
"73",
"80",
"98",
"88",
"92",
"90",
"108",
"89",
"104",
"119",
"132",
"143",
"153",
"202",
"237",
"238",
"277",
"368",
"451",
"518",
"594",
"750",
"976",
"955",
"1169",
"1406",
"1649",
"1892",
"2093",
"2612",
"2902",
"3091",
"3554",
"4139",
"4646",
"4688",
"5413",
"5986",
"6547",
"6702",
"7478",
"7827",
"8491",
"8641",
"9337",
"9845",
"10208",
"9972",
"10520",
"10592",
"10867",
"10510",
"10791",
"11019",
"10724",
"10176",
"10266",
"9934",
"9671",
"8748",
"8338",
"8649",
"7740",
"6950",
"6684",
"6322",
"5743",
"4933",
"4428",
"4124",
"3731",
"3147",
"2796",
"2488",
"2199",
"1767",
"1519",
"1338",
"1192",
"885",
"795",
"617",
"581",
"457",
"346",
"301",
"249",
"175",
"166",
"148",
"141",
"108",
"101",
"102",
"104",
"77",
"82",
"76",
"67",
"71",
"63",
"51",
"62",
"63",
"52",
"51",
"69",
"62",
"57",
"58",
"61",
"64",
"46",
"56",
"75",
"53",
"63",
"55",
"59",
"57",
"60",
"62",
"58",
"68",
"44",
"48",
"48",
"57",
"67",
"61",
"63",
"52",
"52",
"65",
"52",
"61",
"63",
"53",
"61",
"48",
"63",
"59",
"62",
"58",
"51",
"57",
"48",
"54",
"76",
"48",
"60",
"67",
"64",
"65",
"66",
"62",
"69",
"55",
"75",
"58",
"65",
"78",
"61",
"76",
"68",
"76",
"72",
"54",
"70",
"80",
"89",
"89",
"90",
"77",
"105",
"89",
"98",
"91",
"104",
"100",
"95",
"76",
"116",
"104",
"119",
"120",
"118",
"138",
"103",
"143",
"153",
"127",
"147",
"134",
"164",
"149",
"200",
"178",
"162",
"163",
"179",
"197",
"179",
"181",
"211",
"234",
"197",
"237",
"238",
"255",
"246",
"242",
"237",
"296",
"259",
"269",
"311",
"272",
"287",
"241",
"264",
"322",
"314",
"286",
"284",
"279",
"333",
"294",
"326",
"291",
"319",
"290",
"285",
"300",
"350",
"310",
"346",
"351",
"363",
"366",
"408",
"438",
"454",
"485",
"574",
"612",
"613",
"734",
"759",
"852",
"916",
"973",
"1065",
"1247",
"1256",
"1332",
"1445",
"1472",
"1622",
"1600",
"1723",
"1850",
"1907",
"1832",
"1809",
"1980",
"1916",
"1862",
"1920",
"1991",
"1935",
"1761",
"1725",
"1706",
"1589",
"1585",
"1435",
"1508",
"1445",
"1241",
"1166",
"1055",
"1023",
"901",
"799",
"814",
"752",
"624",
"614",
"583",
"523",
"511",
"511",
"496",
"462",
"457",
"434",
"441",
"411",
"410",
"449",
"443",
"387",
"390",
"407",
"393",
"381",
"351",
"397",
"322",
"333",
"312",
"306",
"299",
"270",
"228",
"204",
"266",
"195",
"208",
"193",
"189",
"190",
"148",
"130",
"148",
"144",
"98",
"91",
"89",
"93",
"90",
"89",
"98",
"67",
"60",
"67",
"73",
"48",
"61",
"43",
"56",
"46",
"65",
"40",
"30",
"43",
"39",
"19987",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Mo, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         0.55     0.009",
"                      P Ka         2.00     0.036",
"                      MoLa         2.30     0.527",
"                      CaKa         3.70     0.116",
"                      CaKb         4.04     0.016",
"                      MoKa        17.52     4.274",
"                      MoKb        19.68     0.711",
"                      RhKa        20.06     0.081",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
